clean_review,label
"visited this place yesterday..ambience is quite good. ordered hazelnut coffee,peach iced tea, red sauce pasta and paneer pizza. coffee was totally amazing..pizza was freshly baked and tasted very good...pasta was average only.. overall a good place to hangout with friends..",2
delivery is very polite and food was awesome,2
2 times item missing,0
"i am in love with cup cakes and labonel made it much more romantic the cream and the bread are just perfect and the flavours are amazing. though i felt it a bit over priced, it didn't come to my mind as long as i was indulged in eating them. it would be great experience worth the price, you must try them. next target their brownies the only thing i would like to be changed about this place is that, they should have menu options for the customers to eat there itself. it is such a beautifully designed place and just takeaway makes the experience unfinished.",2
i love the donuts here and have possibly tasted nearly every flavour. my absolute favourite is the cinnamon because it has the perfect level of sweetness i prefer. the stuffed donuts are a must try! you'll surely become a donut lover if you visit this place once. do give it a try.,2
"ambience is quite good and this place is nearby to my office. i was disappointed with the food though. certainly , dint reach to my expectations and the blue berry cheese cake that i had in other cafe's was wow , but the one here was bland . the shakes were good compared to the rest that i ordered. service was good so i would give a 4 5 . food - 2 5 ambience - 4 5",1
"food 4 5 service 3.5 5 ambiance 3 5 went for a lunch buffet. the buffet was good, nothing exceptionally great. the starters were good in taste, like corn, veg manchurian, veg 65, paneer tikka. but the soup was very weird for me. the chat section is definitely a thumbs up. go for it!! the dessert section had a good element of frozen ice cream, watching which being made is a treat to eyes. so, overall a good enough place.",2
"the place is very cosy and neat, not many big furniture s or things, tiny place but spacious. the food is simple and tasty, the presentation of the food is great, the service is good, but i think the communication with the server was a bit of a problem. overall a good experience.",2
nice ambiance and is a treat for people to watch and enjoy. it s on little expensive side. here we will be offered 3-4 menu cards looks like it s a combined centre for eat india and urban asia,2
less cheese in cheese burst,1
worst service. worst staff. worst food. waste of every penny i spent here. they didn t even apologise for the mistake they have done while billing.,0
this particular item not properly cooked. taste also not good,0
"i had heard a lot about this place so i went there. the dining area was pretty jammed and there seemed a lot of dirt lying around like used napkins, food etc. i anyway passed it for the fact that the place is all time busy. but then i saw a rat nibbling on the scattered food. i reported this to the manager and he told me it's okay and 'ek do galti toh ho jati hai' and they literally forced me to pay for my order which i did not even touch. the staff was highly rude and it has been one of the worst experiences in hyderabad.",0
very less quantity,1
good delivery,2
food was bad. the paneer pieces in biryani taste is worst. not satisfed,1
i am chinese food lover...so thought of trying this out.. ordered the below stuff screenshot . i don't know if i should cry or laugh.. definitely no where close to chinese cuisine...also ordered afghani chicken..they just fried an omelette and put some chicken in gravy and calling it afghani chicken.. pathetic..zomato should seriously think if they should be listed in their app for ordering..this restro is equivalent to a footpath road side shop.. second update 2.27 am ..i puked ...i so regret having this food,0
"i was promised to get a refund for an order that has not been delivered. they first told me that i would get my money in 24 hours, then changed it to 24 working hours, now they are not answering the phone. bloody cheaters.",0
the restaurant didn't follow the special instructions mentioned,1
"i'm not satisfied with this order,waffle wonder is the worst one i've ever seen .i don't know how it is served to customer can you plz close ur shop ,so that people will alive. i don't know what to say, direct i was thrown in dustbin u know.",0
confused waiters.... half order .... items not available.... customization not available... ahhh total chaos.... but surely not truly chinese... it's more northeast... nepali food as they are more on spicy and oily side. may be i should have tried thupka or some other northeast specialities. give it a try once and do not order corn soup as it has more aararote powder mixed,1
"i ordered mutton biryani online but was very dissappointed with the qualtiy of the biryani, mutton was full of bones and undigestable. also it was very spicy and really wasn't good for a sunday dinner. will never order again from there... -",0
"one of those times, when you actually regret for not able give ratings less than zero.pathetic service,foods way costlier than its quality, over hyped description for the decor, i can go on and on.. and jesus!! there are some basic differences between pinapple apple juice and pudina juice, texture and smell, u gotta understand that, before demanding that you are one of the best in your genre.",1
good place to have food here for a typical south indians who would like to enjoy barbeque food. ambience and service are mesmerising which made us show interest towards having food,2
"very nice ambience with a courteous staff, i particularly liked the hospitality of a service boy named ashok - he recommended the best food and provided an excellent service. the food was nice.",2
"had the misfortune of visiting this place on new years day. we were given the run around with the table, then it took them 30 mins to take our order only to forget all about it. after an hour of reaching the place we realise the food isn t even ready. not even an apology. thoroughly disappointed.",0
paradise biryani is really good service also good staff friendly ambiance nice i had chicken biryani and mutton biryani both are good thank you,2
"visited urban asia based on their rating and reviews. however, we were utterly disappointed. we visited the gachibowli location of the restaurant and it is clubbed with east india co. the waiter handed us the signature menu and that is when the ordeal began. most of the signature dishes were unavailable. it was surprising since it was a saturday and i assumed that the restaurant would be well prepared to handle something important as their signature menu. eventually, we had to settle for the buffet which was priced at 650 . overall a disappointing evening.",1
"i came there with my friend as stags. it was written stags are allowed till 8 pm but the reception person was unkind to say you are not allowed at 7 45. he was looking down on us just cause there was no girl. the other point that he raised was that my friend was not wearing shoes. it looked reasonable. overall, it felt humiliating and i felt it wasn t a decent place to even receive you.",0
eagerly waited for food with kids.... only half order delivered... spent rest of the time chasing the rest of the order......................................,1
not at all worth for the money spent,0
"i have ordered special chicken biryani , the taste was awesome.",2
i have ordered for special mutton biryani but they delivered chicken biryani and no response form the restaurant num of the number were working,0
nice taste but chutney quantity needed to improve.,2
wish to witness the worst customer service? please do visit this place. you'll be amazed to see that such a famous bar could have such pathetic people. there is this manager who has no idea how to speak to people. if i had the option to give it a negative rating i would!! not recommended.,0
"visited this place for a weekend chilling. we called and asked for a dance floor, but after we entered there was no designated dance floor and mostly stags dancing. our girls were uncomfortable and didn't enjoy much. maybe a couple's section in dance floor will be good. food was good and service is decent.",1
very bad chicken roll!,0
delivery review ordered a chicken rumali shawarma. the chicken was so hard that it was very difficult to chew. also the spice levels are very high so please add an extra note if you want less spicy. overall it was okayish. had to throw away half of it as both rumali and the chicken were very chewy. giving 2 star because they didn't add mayo as requested. overall it is just okay and you can definitely find better ones in the city.,1
over hyped place.no neatness. they open branches in hot places so that they will get the customers no matter what.especially this dlf branch is no where preferable.,0
"tasteless worst food ever i ate, had one bite and had to throw rest also not hygeine at all. when it comes to packing even road side vendor do better than these people.",0
"worst service and i have spoke to the franchise owner and i know him in hyderabad he told me. he can't do business with high quality ingredients, please don't go to kfc restaurant",0
are we fool here to order cheese burst? when we can eat a simple base pizza. always disappointed with the cheese quantity,0
the food was horrible i have ordered chicken wings chilly and the food that i recieved was totally burnt..the worst food that i have seen in my life.,0
"was waiting for longtime to be zega with the rating it possesed. b b, zega mojito,herbal delight,oriental fantasy , blushing dragon were ok but not that great! chilli chicken, fish, paneer were also of subtle taste. the lamb starter should have been more soft in eatable consistency. egg and chicken friedrice was not having any salt. veg thai curry was ok to some extent. diff types of chicken noodles were ordered which was of average taste. schezwan veg fried rice was below average. somehow not satisfied with the quality of food served or the flavours or the service.disappointing for the price paid and the food we had.",1
"chinese pavilion is one of the best oriental restaurants in indira nagar to satisfy your cravings for chinese food. the decor is blue and subtle and the blue pottery that ornaments the restaurant is breath taking. the food is above average, but nothing mind blowing. it's a good place to satisfy your food cravings but don't expect something new or out of the world.",2
i ordered with them yesturday and got chicken in my veg pad thai!!! very disappointed with it as xhilli potato was really nice. i dont recommend anyway who is vegetarian as i couldn't even reach them on phone....,0
nice interior with really good shakes. its a good place to hangout with your friends. price is quite high but the product is worth it. staff is also very friendly,2
"i would rate it 3-4 star. it is a mediocre restaurant with different cuisine. food was ok. first was minestrone soup, it did not have any exotic vegetables or pasta. tangy taste was good. mezze platter was average.humus was good while pita bread was not upto the mark. thin crust pizza farmers orelanto was good. had nice crust. among deserts, ordered for chocolate fondant, it was the best with right amount of sweetness. presentation of each and every dish was superb. staff is polite. good place for quiet dinner. can improve on food taste though.",1
"went to attend the nucleya concert may 2019 . it was very very crowded. but the ambience is great. the interior design is definitely one of its kind. good place to party with friends. the security is nice. since it was a crowded evening, the only thing we ordered was a pizza, which was okayish.",2
"we have ordered ice creams multiple times from amul. love the variety available on their menu. quantity is really good, more than what i get when ordered from other ice cream parlours. value for money with great taste.",2
"narendra and ritam have served us good.we have enjoyed the food with our team,both in veg and non veg they have pretty good options to choose",2
visited the place on a weekday but it was jam packed with people. the music was too loud to the point that we would not able to discuss on what to order across the table. i have been to many places but never had such loud music. my ears were ringing after coming out. the service was the worst.. all of my friends went to the dance floor and i was stopped by the staff who asked not to leave the table and asked me to deposit my id card. this was pretty humiliating. this place probably sees too many dine dash incidents given the kind of crowd it caters to. the food was average at best. they entered 200 as tip on the pos machine trying us to pay that for this s ty service. the valet meddled with my car's infotainment system. i will avoid this place from now on and stick to more classy places.,1
late delivery no refund,1
good food with nice infrastructure.serving is good but need some fast. food was very tasteful and satisfied with every thing in paradise. restuarant i,2
a very bad experience ever. the delivery guy kept me waiting for more than an hour and yet no response came from the guy or from the chat support. dnt ever go for this if u r starving. not even a 1 star actually.,0
i ordered dahi bhalla papdi chaat and this is how they packed. they should pack it in a plastic box. the dahi was spilled over the polythene and hardly 20 of the dahi was left in the container. i paid money for nothing. they should give my money back for it.,1
the paneer paratha is not good as expected. it need to be improved. the paneer stuffed insided paratha is not seem to be fresh instead it look like worst paneer that i had eaten so far.,1
"our desi answer to the american mc-donalds and kfc. value for money proposition. and it's got the desi zing to it. be it there chicken burger or tandoori chicken leg, everything is worth a try.",2
"we wen t for lunch ala carta today ordered couple of non-veg starters and veg starters, all of them are salty and uncooked. the quality is also not fresh, they are smelly. the chicken sheekh kebab is full of dough and no chicken in it. the main course is also awful and the chicken dum biryani is not actually dum biryani it is pulao. please avoid this place the star ratings are fake",0
"went here on a thursday, the staff were really pathetic in service and no zomato gold etc were eligible. they could have responded in a proper way when asked why it's not valid. since it's ladies night",0
worst biryani and worst serving experience ... except 3 starters remaining items are very bad... totally worth less food and time waste .. disappointed,0
food was not that not at all good .. just not able to have the name that they have got .. i have ordered 2 items and was thinking to have more but by seeing the tase and planes to shift other place . i have ordered chicken fried rice and i see chicken was not that well cooked and i can see chicken skin been used as that same have complained to management and they told me they use skin less chicken and they this might be a miss and told will change the order and they have replace it and again i got the new one but i was again i was disappointed to see the same mistake ..,0
i went this place with a lot of expectations.i travelled 30 kms with full of curiosity and then when i reached the cafe i ordered my food and went exploring the cafe it was good with all bikes and cars surrounded by it. the theme of the cafe was too good but i waited for 30 min bcoz the top floor of cafe was under maintenance to see ambience of cafe i waited there and when i went upto there i find some intresting stuff i am satisfied with you btw the food was some what good...!!,2
kurkure momos here are yummm they are really veey tasty,1
food was not that great for the price range that they have!! disappointed!! service was also not that great! had to call the waiter at least 4 times for them to serve the food!!,0
too oily for my liking,1
"masha allah,",1
sonalin is a very good singer in the city.. beautiful face with beautiful face must visit this place .. beautiful live music.. loved it.. loved the food as well. very good lightning.,2
provided seasonal fruit as banana.. which is not expected,1
ok to eat.,1
nice packing and good food,2
"one of the worst experience i had. staff is not trained well and manager on-site is not at all worried for customer experience. even though i booked a table, i was not provided one. service guys are not bothered to ask if customer needs anything even if restaurant was not full. one of my ordered food was not even provided and what was provided that was stale and when asked manager was very rude with his replies. i left the restaurant in the middle as except bira beer everything was pathetic even in last management guy declined to provide me the bill and was very very rude, waited for around 15 minutes after paying the amount just to get the bill. avishek and ajit were the two guys handling the overall management the day i went. hope you guys have improved now and not giving same experience to others.",0
5 stars for the ambience--the place is super cosy and makes you feel at ease. i didn't feel like leaving! i'm a vegetarian so the veg food was pretty good. the garlic bread was otherworldly! overall the place is a little pricey but still worth it.,2
just make lil spicy,1
one of the best food experiences i had in hyderabad. the desserts was yum. appricot pudding is must have. ahmed khan your service was unparalled. keep up the good work.,2
the hotel is full cheating we are very much disappointed . it is not worth going . buffet is full cheating we are fed up . the varities are less and the buffet is like alakarta . food is also so so,0
the place is know for its buffay but i tried only the thai red curry chicken with plain rice. the food was really nice but the service was a tad slow.,1
"expensive taste! the chineese cuisine served here has a delightful taste to it. the pan fried item's are the best and must try in the menu. the pricing is costly, one would feel it over priced right from the moment of the first sight of menu. overall a family restaurant with good chineese cusine and strictly a no friends hangout place.",2
"the story visited to celebrate my spouse s birthday. ambience the place was too bright for a fine dine. the presence of buffet right under the nose of fine diners was not really a good idea. etiquette people were nice and professional. expected minor surprise for the birthday girl as it happens in many fine dine restaurant when you book table in advance and mentioned what is the occasion. food moderately priced. however, they lack variety. for a fine dine, we expected a few new items on the menu but it wasn't. taste wise food was good. however, the food doesn't tickle you taste buds. presentation it was not too great. mediocre not too fancy. verdict you may visit there for a fancier place in comparison to standalone restaurant. pros price and location in hyderabad cons food variety and taste.",0
"this place has freshly baked stuff, probably the best you'd find in this locality but the beverages are just about average! the danish custard and banana cake have made their place permanent in my orders since i am quite frequent here. all cheese puff had a very soft texture but came with a lot of chilli's. the mushroom spinach puff is good. special omlette didn't really match my expectations here. for the main course, i've tried tuna melt sandwich, egg salad sandwich, double cheese margherita pizza, smoke chicken cherry and mushrooms pizza and red sauce pasta and all of them were good. so all my points go for the food here. capuccino, latte or filter coffee for that matter didn't really please me. even the peach iced tea wasn't that great. pretty ambience, good food and not that great drinks!",2
kya gaand wala khana banaye aapne.. sala kutta bhi ulti karega ise khake phir uska zaroorat se zyada packing kiya!.. kya faida khana acha nahi hai.. dukaan band kar ke chai bhej,1
it was very good dining experience and food is excellent with a friendly service..keep up the good work and idle for business lunch or for family get togethers...mr.naresh service is excellent with a 5star rating...,2
"a great place for the 5 star experience. the ambience is really superb. thanks to the service staffs and chef mr.abhay kumar for the complimentary dish,they are really great. speaking about the food,it has a great variety from indian,italian,asian and continental. the variety of desserts are the best in class,in which i liked most of them. the ones i personally liked are chicken popcorn,dahiwada,rasmalai,mutton biryani, chicken margherita pizza and the amritsari fish. for me,a 5 5 for the feast-sheraton hyderabad hotel .",2
"dishes tried keema pav, baida roti the food is pretty good. i mean i have tasted better keema pav but this also good, notbhrrst but good. baida roti was pretty interesting taste. the staff was very welcoming. ambience is pretty great.",2
very good and fast,2
one time go. non veg food is good but veg food is very bad. we went for project party. ambience is like any other ordinary restaurant. overall experience average,1
we ordered veg thai coconut soup and corn squares which were a highly recommended item on the menu. both the items turned out to be utterly disappointing. the soup smelled fishy which was not expected in a vegetarian dish. and the corn squares tasted were soggy and oily .. no crunch or crispiness. nobody bothered to ask us about the food or why we had left the soup.,0
food and service needs to be improved. chinese starters are fine. pizza crust was very hard. mocktails were not good. iced tea had a very strong flavour of tea.,1
"i did not like this place at all. this restaurant do not match zomato gold standards. first thing , the price and ambience do not match at all. this place looks like a shady dhaba from highway but prices for food compares to ohris restaurants. even if we ignore prices , taste and services are worst that i have encountered in any zomato gold restaurant. this place do not deserve 4 rating. totally disappointed. -deepank",0
went to this place to watch ipl match which was at 4pm and once happy hours ended they told us to leave.there were more 10 overs left and they told us to leave.then manager came and he shouted at us and he din tell his name also.we told we will leave after match he called 6 bouncers to send us out.he was shouting as hell and abused us.i have been to many clubs but this kind of attitude that too in a cheap place like club rougue is lame af.please ignore this club if u wanna have a good time,0
"i really had high expectations for frio bistro. it'd been on my to-eat list for a while. the food is average. we had a pasta, the chicken sausage paella, and a cheesecake. nothing was really sooo yummy out of the world. and it was really costly. but the staff was courteous. however, i probably won't come here again",1
food was good but as compared to price quantity was very less,2
"arey idiot, you have given chicken biriyani. i ordered mutton biriyani. what the hell are u doing there ?",0
amazing place ....awesome ambience....saroj the guy who waited on us made is such a pleasurable experience ...highly recommended for a weekend,2
i really love zega.its my all time favourite an it's my weekend night out.the food is truly exceptional and the staff are really polite and helpful especially who assisted me mr.arjun.all the best zega !,2
food - 4 ambience - 3 service - 3 bamboo chicken and raju gari kodi pulao is a must try here. prawns and chicken roast is okay. service is little slow and messy. ambience can be improved a little. good place to try the authentic andhra dishes.,1
i had great respect for marriott hotel but i lost everythig when i went their in my special day valentines day! it was the most horrible experience !! the service is very bad and they were harsh with the customers ! i dint expect this from marriott hotel i dint think i will ever goto marriott again!!!,0
"at first accepted the order, but after waiting for 45mins they have declined the order. least bothered to respond to the calls. switched off the mobile. i dont understand why do these restaurants provide their mobile number, if they dont have intention to respond to customers. in case of cancelling the order why should the restaurant accept the order first and y should they regret to decline the order that too after 45 mins.",1
useless.. they serve alakarte items as prasadam and empty customer pockets. it's not worthy. quality and quantity is poor. once you visit then you will never visit there in your life time. i dont recommend other customers to go here. jaagao grhak jaago..,0
poor quality,0
"packing is good, but we have paid for it.. salan - over spicey. briyani rice is good , over masala and very less pieces of chicken .. not happy",1
i was so glad when we shifted to our new house because it was so close to this place! this is our favourite breakfast place on a lazy day especially when we are hungover. the eggs benedict with salmon is my favourite. our visit to cafe eclat is never complete without eating the amazing french toast! do try it and you would cherish every single bite! i hardly have pictures because as soon as the food arrives we just attack! the one i have attached was taken to make my sister jealous,1
beautiful ambience. nice place to chill with some really good food. i really liked the burger which i had over here. something that stood out for me.,2
food the food was good.each and every item was delicious.....they are just awesome.its the best place for a quick lunch. the shakes are good and they serve as the perfect drink for the mesmerizing food. ambience it's a small place but its beautifully maintained. should visit this place during the evening to enjoy the ambience of this place. service and the staff the service here is very fast. you dont have to wait for anything. the staff are very well mannered and are very quick in responding to your order. they are well trained to handle the guests and make them feel comfortable. quantity to price thank you.,2
had their speciality - makee di roti - sanson ka saag - no where close to what a real saag. gazar ka halwa - omg - chef never had gazar ka halwa in life - so pathetic. giving 2 rating as starter was good - paneer szechwan. good ambience. pricing also very decent. but overall taste of punjab missing,0
wrong items delivered. can't call back delivery guy. got a call from restaurant and asked not to open delivery guy will contact you but never heard back,0
ordered for egg white omlette but got regular omlette.,1
"food is too bad, i ordered cashew biriyani and i can count the cashews on fingers, taste is also very bad, just plain steamed rice with some masala cashew become cashew biryani. waste of money",0
i ordered biryani from this place. biryani was very dry. rice didn't have any taste. without salan it was not possible to eat the biryani. major part of the rice was white without masala.,1
"this is the worst barbeque , i have ever seen in my life. barbeque for name sake. no barbeque item like paneer, fish was baked properly. waste of money",0
donuts were okay. milkshakes and thick coffee was horrible. ac want working and tables were very dirty. wouldn't recommend anyone to visit..,0
"since this place is close to my office and they serve south indian delicacies, i ve decided to go there with my team. this place has got that simple dhaba vibe and the food they serve is lip smacking. if you are non-vegetarian, this place is a must try. also, if you are here- do eat their kadhu ka kheer in desserts. ever since i ve tried that, i ensure that i order this every time i go there and recommend this to friends and this one has never let us down.",2
not at all satisfied with the food. order was for fried piece chicken biryani received normal chicken biryani with bones and quantity of food was also very less.. asked for solution wasn't provided. poor service in online way,1
was very salty,1
ordered death by chocolate and received butterscotch and some other ice cream! giving two stars because zomato doesnt show the reviews that receive 1 star.,0
"filtered entry - check welcome assistance - check crowd - check ambience - check what's great? nothing. it's a good sports bar with zero sense of consumer experience when it comes to to service and value for money. half the order doesn't come on time, you'll have to repeatedly pesture your waiter who just keeps running half the time. the fancy sports bar is not adequately staffed and even though they filter the crowd by putting a stag entry fee which is covered, too many people are stiffed inside and i don't think they have the ability to serve the kind of crowd they attract. overall, i liked the food and the place but it was a disappointment that night. we left to a more peaceful place for the rest of night. the cocktails are good though.",1
we have got wrong order,0
"i went out for evening snacks. the place wasn't clean as it should be as tables were untidy even the floor. i have ordered for a box of 6 assorted delight donuts and one signature burger. both the donut as well as the burger was fabulous in taste. but, they were out of stocks for most of the thing. the service was good and on time. ambience 2 5 food 4 5 service 3 5",1
food quality is very poor.today i ordered veg momo.this quality of food is very worst.i can't able eat.dont buy from here. such a shameful service.,0
worst noodles i hav ever had.,0
"the food was excellent. i took one star off just because the staff behaviour could be improved. if you love north eastern cuisine and southeast asian cuisine, a must try.",2
"food wasn't up to the expectation. friendly staff, the ambience was really good. live music was very soothing. would definitely visit again. overall, thumbs up for replicating goa experience.",2
"a place with an authentic south east asian decor. if you ever happen to be here, certainly try their raymun noodles, a little bland, however, seems authentic. they also have good chicken drumsticks to offer and the non-alcoholic beer is good to go with the food they serve. a pocket friendly place for a lazy evening.",2
"wonderful place to have burgers, pizzas, pastries as well. burger is cheesy liked it very much.. felt delicious..... had pastry too good price and worth taste",2
"here is my review! location - very easy to locate, it is very near to ikea, a prominent landmark in hyderabad. its on the 4th floor, also rooftop option is available in the evening time. ambience - once you enter the pub, the interior will blow you away. the unique point about ph7 is the view it provides through big windows of the hustle of gachibowli and high-rise buildings around. food - i tried lot many things here ! here is the detailed review of every item mocktails - ph7 special mocktail- it literally holds the name! the most colorful mojito i ever came across, the flavors will tickle your taste buds! blue sea- its so beautiful to look at! the blue shade darkens down the bottom which contains lichi cream and makes this mojito special for sweet lovers. pina colada- you might wanna skip this one, i found the flavors not complementing each other. flavored virgin mojito - most recommended drink for hot summers. refreshing, minty and relaxing ! salads - stir fried vegetables- the main thing about the salads is its seasoning, the taste of the cooked veggies was so good. they could go a bit less on the oil though. veg spring salad- it gives you the authentic taste of the vegetables, the dressing of the salad and spices used makes it tasty! main - butter paneer roti- i prefer paneer curries to be spicy and buttery, and no doubt they nail it! its pretty heavy, i was almost done with 2 rotis. sicilian pizza - the pizza was stuffed a lot with toppings, cheese was a bit less. you can mention to add more cheese to make it better. it was okay overall. crispy corn - the presentation of the dish was unique and catchy. the taste was anyway a bit different from my liking, as i prefer it salty n spicy, and not sweet. could be my own preference. you can still try it out. overall - pour house 7 is the go-to spot if you're around gachibowli and are hunger-stuck! i would surely recommend this place. do try out in the night-time and enjoy the rooftop",2
"awesome food, awesome service, awesome hotel, everything is awesome. ambience is beautiful.staffs service is awesome.special to manager dinesh..thank you so so much.",2
"zega is surely the best restaurant in hyderabad. second time visiting this amazing restaurant and the food is really good especially the sushi was amazing. staffs are very friendly and courteous, especially ms.rubina who took good care of us. definitely it s a must try place for all sushi lovers.",2
"never ever order grill chicken and rumali roti from this place.served a half cooked chicken and damn cold and old rumali roti. the chicken was pathetic, i hope i dont get food poisoning. too bad. even the onion were damn stale.",0
best best best biryani and chicken 65 chicken 65 has a good amount of gravy one alone can finish it too.. quality - 5 5 quantity - 4.5 5 taste - 5 5,2
not good,0
not even a cover they have given to hold the box but the package cost charged for 25rs that too in rain.,0
"the taste and quality of the food here is on a slippery slope. i used to love the boston creme donut. what once used to have a juicy, creamy filling is now a miser's dab. burgers have also lost their taste and are mostly insincere.",1
vey good on time,2
went with lots of hope that its a subsidiary of moti mahal group of hotels but i will just say there is hindi poverb in india naam bade or darshan chote ....,1
have been a regular customer. but waa totally dissatisfied today. had to wait for 10 mins even to be served water. they are very short staffed and the manager is just not polite. they need to really up their service. will think to go back again.,0
ks baker's is good for their burgers. bread is very soft and prices are very reasonable. cakes and cookies which is get here are great. good place to go for the evening snacks,2
superb place. cool place to hangout.. having both terrace seating and indoor seating separate room for dance floor makes this place unique .. great ambience .. brewed beer was also good.. decent and limited crowd. table booking is highly recommended.,2
good but not the best,1
zomato review program ordered veg shahi subz dastarkwan which comes with the combination of veg subz-e-biryani and falafel-e-khees. to my suprise i ordered veg and i got non-veg biryani i dont know was that an upgrade for me ?! nothing changed but got an add on the black box which has a chocolate lava cake which was the only thing good. the package was good like before and as expected. nothing to say about that biryani because i didn t taste it. on an assumetion the biryani was with good mutton peices and didnt look that spicy and had almond pieces over. need to improve alot with the service and also taking the taste into consideration for a hyderabadi.,1
"very nice place, food, location to hangout with friends, very tasty arabian food loved it!!!!!! special food mutton juicy mandi. yummy tasty",2
finally! found something in hyderabad that tastes like north indian food. tried the chilli chicken and thankfully it came without curry leaves. also ordered roomali roti which was quite large in size. packaging 4 5 taste 3.5 5 quantity 4 5 will i order again definitely!,1
the staff is not at all polite. even we got dirty plates. its one of the worst experience i had. i would suggest to order food from online if you wish to have food from here. the taste of food is decent but it has no ambience. in a way they charge more than the service they provide.,0
"service 4 5 vfm 4 5 food 4 5 i was a great fan of kathi rolls but seldom you get proper authentic kolkata style. after me moving to hyderabad from chennai i really missed this.... part of a review prog got to know about this faasos and decided to order jumbo chicken wrap and cheesy chicken delight. 1st one is ok but not great, size is huge and can give a try 2nd one is a real delight and name is justified, loved their seasonings and quality of wrap , almost matches to kathi roll",2
"too much hyped....!!! heard a lot about this restaurant, but finally it ended up with a disappointment, mainly the pulav's. initially we were offered complementary sweets.tried pachi mirchi kodi pulav,oorugallu veg pulav,kotha kodi crunchy curd cutlet. pachi mirchi pulav - was nice but lacked the expected spiciness,though its a medium varient. oorugallu veg pupav- mostly tasted like normal rice but the spice mix was quite authentic, tasted like baby onions coocked with mango pickle.quite a different experience, never had one like this before. kotha kodi- just an edited version of chicken majestic. crunchy curd cutlet - good but too oily. finally ended the meal with a dessert junnu , which was good of all the items i had in the restaurant. good thing about the restraunt is it had a decent ambience and can accommodate quick a good number.service was generous but a bit slow. overall food taste was just ok, lacked the heat.can be improved a lot...",1
amazing place and best to chill out with friends.specially the outdoor ambience we simply loved it as well as the food was also nice and along with the service,2
i had veg curry combo for 193 rupees and the review is based on that. quantity it was so good 3 people ate in that quantity 5 5 quality taste was also very good i liked everything especially the curry 5 5 value for money 5 5 packaging 5 5 overall its 5 5 and a recommended place to have good food.,2
"visited this place for my team lunch, and the experience was pathetic. prebooked the tables online, got call back from restaurant asking for some advance money for the lunch. something new which i didn t come across in recent times. this somehow got sorted and when we came there for lunch, they are on 3rd floor, when entered the lift - it was leaking water from its ceiling. entered restaurant, look was good, our tables were arranged, we said about number of veg and non veg plates. starters were served on the table. service was very bad, slow and no one was very much bothered about refills, had to request multiple times for refills. taste was mild, some lacked salt, some lacked spice. over all starters were ok. then comes the main course and main culprit- when we reached for food, most of the bowls were empty. so waited for refill- in the meanwhile my eyes fell on available prawns curry. i got them in a bowl and few roties on my table. prawns were raw.... yukkkkkkk.... not properly boiled and cooked. i said this to the manager out there, but got a cold response. i didn t try anything else in main course, but some of my frnds said biryani was ok but others were bad. halwa, ice cream and cut fruits were on deserts. when were were done with our lunch- then manager came and apologised for the prawns and asked me to retry as he got them prepared again for me - it made me feel privileged. had discussed on other items with the manager, and got my prawns in a bowl. to my surprise this was even pathetic experience. he mixed the older ones with the new curry and made it even worse. i would highly not recommend this place. sorry sorry for choosing this place for a team lunch.",0
"have heard good things about this place. so wanted to give a try. went in and sat, no one even approached us. ordered a chicken omelette, mushroom omelette and filter coffee. the food was decent, but the service needs to improve. had some mosquitoes, the tables were not cleaned promptly after the guests left. the same guy who was cleaning the tables brought us coffee bare hands, wish he d wear gloves. hope the administration takes notice.",1
"quick review points - slippery floor .. be careful when you good with high heels or children. perhaps they don't have time to clean it up to reach standards of safe place - bathrooms meant for rotten rats... dirty washroom and tiny doors. hefties and jumbo sizes, you can't get in - service ... ohhh they can't handle crowd from 8 pm till the place starts getting filled up. for sure you will get feel of crowded market where waiters shout and chatter, but service time and order time is pathetic. - advance bookings ... they don't understand what means advance booking as soon as u step in - pan kulfi... it should rather be named as sugar syrup topped with milk and green color. pathetic and not worth giving tough time to your taste buds.",0
if you want to eat something delicious without feeling guilty about eating unhealthy food then eat.fit is your go to place. delicious tofu keema parantha having no extra spice's and perfect balance of flavors,2
"if you are craving for some really good food and cheap drinks, this is the place to go to. zomato gold is applicable here on food. the ambience is top notch and soothes you. the menu for urban asia is also available here to order from. the staff is friendly too. must go. 10 10",2
it serves only kebabs. the ambience is nice but the service is very delayed. the offers are good related to meal options. can work more on music and service.,1
"we ordered hakka chicken, golden fried prawns, dimsums for starters. for main course, ordered chicken thai green curry. hakka chicken and dimsum was good, golden fried prawns was not at all crispy. thai green curry was very disappointing..it was disaster.",1
"i have ordered big aloo paratha with butter, pickle, raita but they have only delivered paratha without anything. not sure how they are expecting us to eat only dry paratha.",1
i ordered chiken tikka masala they cheated us adding thanduri chiken with masala and they send to me,0
i have ordered lucknawi chicken pulao..good amount of chicken .. delivered hot..but the food is so spicy that i was unable to enjoy the taste,1
the customer service was very bad. we ordered lobster and they served us prawns with lobster shells. after a lot of argument chef accepted that yes we add prawns. but as per me there was no lo aster meat. also everyone from waiter to manager were telling different things.,0
"i have been here for a team lunch with my colleagues.the ambience is different one and very nice place to hangout with friends.the food they served had excess oil ,be it veg or non veg .if you are a spicy food lover ,then this will disappoint you.",1
food was less.,1
it was not the same like before. there were big big pieces of chicken instead of cutting them into smaller pieces.,0
