clean_review,label
not much ecpected,1
mexican corn paratha is good but you can improve it to better. aloo paratha has dough more than aloo overall i can say it s good experience.,1
chat section is awful...very bad ordered aloo tikki chat...dahi tikki chat...and papdi chat.....got messy papdi and spoild food. taste was very bad...shitty it was like cheating...a customer who paid u..,0
"very very bad experience for me, the waiter servicing was very bad i really irritated a lot by this environment , very bad feeling to me i requested u please improve customer servicing l, they not even response us i should call 5 more times i really feeling very bad, for me first time such a bad experience to me",0
"one word yukk !!! uncooked, smelly grilled prawns , tasteless chicken biriyani both kunda dum served by dumbest waiter b narasimha . when reported the quality gave irresponsible responses that he only serves and doesn t bother about anything else.",0
ordered chilly paneer with fried rice. paneer quality was bad. too hard. i will say no to this menu. waste of money... .....................,0
best place for hangouts and chats. ordered capuccino - not so great and okay . can be done better. chilli cheese toast - 5 5 . i liked it for its taste and cheesiness.,1
"this is the best place to have a casual outing with colleagues, during office hours. food tastes great! menu is very well defined and have good amount of combos. my favorite is punjabi puttar combo with lachcha parantha.. do try that of you go here.",2
"the dim lights make it perfect spot variety of gold available. not that heavy on the wallet.best to book a table and go, especially on weekends",2
one great place for breakfast ! the buffet spread is great and the service is impeccable! loved everything on the menu! had memorable time here! happy eating!,2
food was terrible,0
i didn't received any order,1
"the quality is good, but found hair in my order which is not good , please be sure the food is good while delivering it !!!!! hope it would be better next time !!",1
"went there for a dinner buffet. highly disappointing. firstly, they quoted wrong price over the call. on top of it, there were very limited items in the buffet. the ones that were there were mediocre as well. we felt a road side dhaba would have been better.",0
"i feel veg starters shud be improvised, we had mushroom, sweetcorn which were very dry , kebab not properly cooked n few others starters. they are not that tasty n didnot make a wow impact. fish starter was awesome, prawn should be cooked more, chicken tikka was ok. overall not convinced much with taste of starters. maincourse was far better than starters and desserts were also ok. can definitely visit but not with huge expectations on taste.",2
missing cutlery,1
it was a ok ok,1
"been to this place last month. quite a peaceful place not many people were there. we ordered some drinks and pizza and pasta. i somehow felt pizza could have been little better the taste was good and it was cooked properly. but there were literally no toppings except chicken. pasta was clearly not upto the mark. i had given specific instructions which weren't taken care at all. also, later during the billing there were some confusions on the gold membership. we did inform the staff at tge beginning that we have zomato gold however not sure if that was well communicated to the management, because during the billing we were said that we should have informed about the gold membership earlier which we clearly did. but didn't quite understood whats the problem if it is not communicated at the beginning.. do they charge differently for the gold membership people because they have offers??",1
it is very poor,0
very less quantity and tastless food,1
i haven't got the quality what i payed for. not worth it. i have ordered lichi shake with risens add-on but didn't add any risens and lichi shake contain barely any lichi in it.,0
this place is fantastic and the ambiance has a very different concept and the service and staffs treats us as a our friends. loved to be in this place,2
nice and friendly place to be in the ambiance is great and nature colour has been use to make the place nice and appointed i could the service to be very good and friendly we ordered for bamboo chicken and chicken pulav both the dishes were nicely presented spice content was high has always in hydrabad cuisine bamboo chicken was well done with nice aroma and taste pulav was served in nice quantities sufficient for more the one person chicken tender and rice perfect seems will need to pay more visits to try other combinations as a compliment a very nice mysore paak was offered great taste !! will visit again,1
i ordered mutton biryani for lunch today. the mutton was not cooked properly. it was hard and unchewable. i had high expectations from this restaurant as i had heard good feedback from a friend. i was really dissapointed.,1
"if you are in hyderabad, you must have visited and tasted it s biscuits,cookies and desserts... now cookies and desserts cakes and pastries are great.. no doubt in that... coming to ice creams which they introduced recently , well it was not good and one more thing is their packed snacks namkeen -i think it s not up to the price.. rest, ambience and lighting is great nice place to sit and hangout...",2
nice food. thank you for the nice food.,2
very oily,1
"sushi was bad, starters were okay , i don't understand why there waso muglai indian food and not asian food in an restraunt which specialises in asian cuisine.",1
they sent mini biryani instead of full biryani and also it was very cold and melted . and price was 250 . very unhappy with the restaurant...,0
"after looking at all these good rdviews i thought the food would be great..but it was not..dominos pasta is far better than this,i orderd salsa pasta cost 415 rs..not upto the mark..then ordered few more veg items nd they were not good ..it does not justify the prices at all..i ate better pastas at my office restaurents at half the price..not happy with food quality. though ambience nd service was good...may b in veg they dont hve better quality food..",1
very very bad experience i had. too worst serving which i never experienced in my life and they were not respecting customers in a good manner.,0
"excellent food,and amazing service by jamiruddin. fishes are very fresh. one must try their prawns,lobsters, and bebinca. in short complete worth its price.",2
"ordered chicken pizza , missal pav and cocktails. missal pav was ok but the chicken pizza was just too good. ambience is awesome and unique.",2
"i was ordered egg biryani but i was found a chicken piece in egg biryani how iam eat now , the restaurant people is such a worst people nd west restaurant in that area !!!!",0
"bad food! bad service too! we ordered pizza, veg manchuria and crispy corn. we did not like either of those. never gonna go there ever again.",0
"i regularly order packed box lunch from radisson, the food is really tasty . the great part is they prepare the order as specified by us. timely delivery and great support. thanks you very much guys -",2
good place to be here. taste was amazing. service was also good. worthy for the price. do try mushroom manchurian. ambiance was classy. do visit.,2
"we are here on thursday night and place was empty at the time we reached but they says every table is reserved , so we found a place finally and ordered maggi pizza which took them 40 minutes to serve by that time we loose our appetite !! even customer service is late ! food was good but they did not accept dine out pay !",0
the music is so loud. we have requested them many times to reduce the sound. but our voice wasn't heard. we couldn't talk to each other. never going to visit the place.,1
wow!! this place doesn't serve alcohol after 10 30 pm. i didn't see that mentioned anywhere. their contact numbers are not reachable. pathetic experience,1
ever felt like you want to sit and just relax.. no thoughts moving past you except the cool breeze... and some light music and some good lights? this is the right the place.. if not so right then just the place... thanks to the ambience and good music and of course the food.. and thanks to keshav for his amazing service and a complimentary gift gesture! which none the less make you feel the part of the place! cheers!,2
worst taste,0
"went for a team lunch. the place is opposite care hospital. ambiance this place has normal ambiance as all the other irani hotels. the problem is that there are a lot of swiggy delivery boys and they waiting outside the door to collect their parcels. we felt bad sitting there while they were peering inside in the hot sun and us eating there. food quality we ordered three items 1. devils chicken chewy chicken coated. this was the best dish of the lot 2. tandoori chicken fully burnt, coated with ghee to hide the bad quality 3. premium biryani this was really bad. when people go to a irani style hotel, there are some expectations. we like biriyani dum cooked. this particular biriyani costed 650 and came in a slightly large bowl. please be careful as this can only serve 3 people. the rice was passable and the biriyani was fully mixed..... not the layering like it is supposed to be. it textured like a pulao with the masala . the chicken manchuri in it was cold and the coating had fallen off... you can tell that is was stale. the chicken pieces were only bones. the mutton pieces were not existent. this looks like a outlet which is run by fake people. biryani and food items in traditional hotels like paradise, shah ghouse, mehfil, shahdab, bawarchi are really good. the tandoori chicken will normally be crisp on the outside and tender on the inside. the service took a long time in coming. it looks like they are short of staff. people will go there by the name and feel bad. i feel the pista house owners should look into quality and quantity issues. this outlet is making a fast buck in the hitech area where floating population is heavy.",1
"located in such a place where numerous food courts are available, their menu is a real eye catcher. pocket friendly with decent quality quantity. talking about the taste, we ordered chicken shawarma combo and rice bowl combo. the taste of shawarma didn t reach our expectations but the rice bowl combo was really good! need to work on the shawarma cuz the taste levels of shawarma is pretty high! regarding the service, the waiters were good humble the service was good but faced an issue with the payment. their swiping machine wasn t working so i had to go for an atm which irritated me. management has to look after these issues. their ambience is good and clean! spent some quality time. food 3.5 service 3.0 re-visit wanna try their whole menu!",1
the location is not so okay. i found that most of the people weren t there. the quantity of the chicken biryani we ordered was a lot. the chicken starter is also tasty. must try biryani but prices should be reduced.,1
very poor quality of serving dish. bad taste. please do not order from this place unless you want to get disappointed by their service and quality,0
"prism is touted to be the owner of a huge club space, and rightly so. the place is located somewhere in financial district, after you take a turn from the lemon tree hotel. i pretty much had no clue about where i was exactly, and the almost stranded road is of not much help. until you suddenly see the big lit up sign with the word prism inscribed on it, though conveniently covered by the bushes around it. another 100m or so, you reach their parking yard, and finally the enter the premises after it. a huge velvety door opens into this big sized covered arena for a lack of better word , that tell you that it can never get overcrowded on the dance floor. the place has high tables next to the dance area, and then some couches on the far side. there is a beautifully lit up staircase, that leads to a more relaxed lounge kind of seating. and that is just one part of it. they have an outdoor seating, where the projector is put up for the match screening, and doubles up as the smoking zone. apart from this, they have a pool, which would be apt for a private gathering. i am no club expert, but their light system is sure one of their usp. the dj played majorly bollywood that evening it was a wednesday , and did a decent enough job. while the place is all decked up pretty well, the food on offer didn't impress me much. starters burmese roll with sweet chilli dip a bit too oily, they were okay to munch on. they could have done with a bit more filling, though. punjabi paneer tikka with mint dip failed to impress. the paneer was too rubbery in some places, and in others, too charred. the lingering taste was merely of chilli, and nothing else. mains prism special veggie lover pizza the dish that fared best with me. it was thin crust and had a good amount of cheese. for the price, it may seem a bit costly, but quite worth it, as compared to other dishes. spaghetti their take of spaghetti aglio olio, with mushrooms and black olive toppings. this was also decent. penne alfredo this was just regular, nothing good or bad. and this also goes for the accompanying garlic bread. i didn't find the indian mains anything great, and needs to be improved a lot. the dessert was another downer. chocolate truffle was all goey and just cream. from the mocktails section, i chose the safest bet go crazy. it was a twist on the oreo shake, with the inclusion of kitkat, but it wasn't great either. lacked the comfort of a regular oreo shake. if you are looking for a party place, that has a happening setup, good crowd and amazing ambience, this is your best bet. but for the food, it is better you stick with safe bets such as pizzas and pastas. they would give you the best value for money. the alcohol is also a little pricey, but you wouldn't mind that in a place like this.",1
i must say the higly overrated place....there is very bad service from the team .no one os really help to underatand the manu ..i really struglled to.understand for veg and nonveh items. similary for mocktails there is no.proper details. not worth for money. 1star from my side,0
i got a veg fried rice insted of kaju fried rice ..,1
"you know what is the best part of hospitality? fulfilling every silly need of the customer, absolutely loved the service kudos to the staff, i can't say enough of their service, well done there, a small suggestion add some dishes other than panner in vegetarian i want you to take this seriously and implement it in the buffet other than that no complaints... you guys are awesome we will keep coming back there no stopping us ... keep feeding us the way u r doing it, great stuff",2
worst place ever. came for a party. they did not serve food drinks. arrogant staff. not even one waiter in a team of 25 people. music is pathetic. ambience sucks!,0
"i had order special non veg biryani and chicken lollypop, the taste was superb. they given more chicken boneless pieces in special non veg biryani.",2
worst food order chilly corn and they gave us pakoda. bad quality food ever better they suppose need to change the name to worst food we provide and,0
worse. they deliver wrong items and less quantity for orders. no one from restaurant responded to call. zomato also tried to reach but still no response,0
butter milk is waste.,0
"jonathan's kitchen but jonathan was not there o lol so, i went there for my anniversary lunch. lovely experience. we went on a working day of the week - and that too in lunch hours, surprisingly the entire place was empty and we were the only customers there so, it was a very cozy comfy yummy and lovely experience. the food was good, service was ok surprisingly!!! , price is also okish a bit pricey u can say rating - 3 coz the waiters servers who were completely free n unoccupied were continously busy huddling up in a corner n chatting with each other, i thought i would be getting that attention since i was the only customer there but sadly no. they were enjoying the free time rather than provide some excellent service. anyways, they also brought out an icecream cake at the end for the anniversary celebration, so that was nice.",2
"i and my colleague missed our lunch due to the work load and was craving for something tasty. it was 3 in the noon and we planned to order some curry and started since both of us brought mains from home. hence, we wanted to try something we haven't had before, and zeroed on pakwaan grand. checked out the menu and found chicken afghani, pepper chicken to be their favorites. ordered these, though zomato, however, zomato ruined it with delivery part the food was worth the wait. the chicken afghani was spicy and went well with steamed rice. the pepper chicken was bit over fried, however, tasty with right blend of species. the gravy was unique because i had chicken afghani in other restaurants but pakwaan has their own way of presenting it. overall it was a wholesome meal for 2 of us. 4 5 food packaging 3 5 value of money 3.5 5",2
"food here is really good, but only problem is the lightning, it is directly above you and becomes annoying sometimes. but in all i had a good time there",1
biriyani quantity is less,1
"veg guy review. good restaurant. soup taste was nice. pizza crust was with good, thin and crispy and very good olive, spinich flavour. rosetto test is good. moctain taste ok. can improve on their choice, options and taste service staff good attention interior of restaurant fine zomato gold applied so got good discount veg start can have more choices",2
ambience is okay .. no dance floor .. average music . no energized atmosphere . a class place for people who want to drink in peace .. paneer was good .. peanuts were good,1
waste taste,0
food quality is below average except kaju paneer curry which is average.. and i ordered extra onion and lemon..there is no onion and lemon in the pack. please make sure the food quality is good.,1
"this is one of the worst restaurants i have ever eaten from.i generally don't give bad reviews to anything. but, this food was exceptionally bad.",1
food quantity is small,1
great good!!,2
"i had been to this place last weekend with family. i must say the service is excellent. coming to the ambience, the dance floor and the area beside that looks great, but the rooftop wasn't that interesting. 1 less star only for that. but other than that the food was good but not that great. we ordered 1. budweiser 3 2. virgin mojito 2 - it was soooooo good. 3. chicken tikka - could have cooked more. 4. crispy chicken asian style 5. dragon chicken 6. chicken pulao - same as biryani nothing great overall, i feel a little more work to be put into deco on the rooftop a little on food. but a good open air experience. best if you come as a couple. the dance floor will be open to you.",1
"after having dinner buffet here, really wonder hiw come thia place has this rating. food, service, ambiance...nothing stood out for me. met friends here for dinner and wasn't impressed. food is ok, spread is average. service is good , but thats expected, not exceptional. most disappointing was the setup. very average, considering its a above average priced and a hotel restaurant. easily avoidable.",1
food is very good... but delivery is bit late....,1
"portion size vs cost is dismal. 3 inch diameter quiche costs rs165. packaging charges very very high, rs15 for a paper bag size 5.5 by 7 . my bill of 793 was inclusive of rs 50 packaging charges and rs 38 gst... the entire order won't be sufficient to quell the hunger pangs of even one normal adult.",0
"i went to the himagiri hospital and when i came out of there i really felt hungry, and so my sister suggested that we should go to this place as this place serves excellent punjabi food... i ordered chole bature and lassi... trust me the type of lassi which i had over there, i had exactly that kind only in punjab and nowhere else... the chole bature too was delicious... but i didn't like the ambiance... just try to work on that... otherwise everything is upto the mark... ambiance-2.5 5 food-5 5 service-3.5 5",1
"i ordered paneer butter masala, paneer quality is best but gravy is not tasty.",1
very bad cooking,0
no miyo was given,0
worst dal khichdi ever very less quantity. expected a very good taste and quantity. just pathetic service restaurant should check before serving the food. if you are going to maintain such poor quality it is not going to work for you,0
"hyderabad's most worst and ugliest biryani i had yesterday from the restaurant eat fit and this worst restaurant people not allowing zomato people quick to the destination delivery points, it has been 2hr late i have received from the biryani from eat fit, just disguised about the biryani of the eatfit alaasss.. this is a horrible biryani i had ate in hyderabad",0
toast was a failure.,0
in the previous order chicken shawarma was good but now its horrible mixup .........it was coming bad smell and chiekcn is getting very worst,0
"sad experience at zing's after hearing so raving reviews about this place. folks at the restaurant were least bothered in taking our order right since we sat down on an empty table. half of the food items on the menu weren't available, maybe they need to shorten the menu just to include items that are available round the clock. we had ordered pork with bamboo shoot, which i have had quite a lot of time at my hometown siliguri , unfortunately, this wasn't nearly as good as i had before. although i won't judge the restaurant based on just this item, as chances are it was a one off case. but the service and staff attitude was a real put off. i had very high hopes, but was completely let down. something seemed to be very off, as a restaurant having 4.6 rating usually won't come across this way. either my bad day, or the chef's.",0
delivery boy was reluctant to the deliver the order and was unable to navigate the maps. he reached to different location and when i was trying to navigate him he said he don t know the address which was mentioned,0
"visit this place for awesome bakery options. tried pasta and toffee apple doughnut. though pasta is not up to the mark, apple doughnut balanced it out. the ambiance is pretty cool.",2
"imagine eating rice with dry fried potato!!! i really don't understand how they serve rice with indian chinese chicken manchurian without a drop of gravy in it. i mean, did i order starters to eat with rice? plus the chicken pieces were very few and cooked so much that the chicken was fibrous and dry. btw, who puts coriander leaves in fried rice?? people have raita and salan with biriyani. why? because just the rice and chicken is difficult to chew and swallow. use some common sense, guys.",0
"visited them on friday eve, it s a two-story store but still seemed over crowded. guess they are short of staff as required during peak hours. the bakery offers a set of beautifully decorated colorful cakes, not sure of the taste though. we had a chocolate pastry, veg n chicken puff. fresh stuff at pocket friendly prices.",1
"my second visit to this place. visited this restaurant once, back in 2016 and was thoroughly disappointed. this visit was better than the last one. was here for a team lunch with my colleagues, we opted for the buffet. the ambience of this place is decent. there were some minor issues such as the table we sat on was uneven, there was no salt and pepper on the table, also there were no condiments. upon requesting, the waiter served us ketchup and green chutney. as we sat, the waiters started serving the starters. they included hara bhara kabab, aloo tikki, garlic paneer, tandoori pineapple, crispy corn and chilly eggs. tandoori pineapple was a little different and in a good way relief from the barbecued pineapple dish that we often have at other restaurants. crispy corn, hara bhara kabab and the tikki were also good. the egg dish was average and garlic paneer was below average. veg tom yum soup was decent. the main course was a bit disappointing. paneer butter masala tasted very bad and the rice dish with the tag name kashmiri pulao wasn't actually kashmiri pulao. the two other veg curries tasted average. the desserts consisted only vanilla ice cream, gulab jamun and moong dal halwa. this was probably the most distasteful moong dal halwa i've ever eaten. the service was prompt. but, this place didn't give me any reason to why i should visit again, at least for a buffet. the only way they're different is that they offer complimentary unlimited soft drinks. but i think that is not good enough to keep customers coming back. i've visited places less than 1km from this place who charge the same amount and yet have more variety of food. if they can't increase the varieties, they should start serving different new food compared to others because i'm not visiting again if i can have similar food and better somewhere else. ambience - 3 service - 3.5 taste - 3 value for money - 3 overall - 3 p.s apologies for the bad pictures",1
average,1
"i heard haleem will be so good, etc etc but taste is not that great as others said. just boiled the meat and grinded like paste. nothing special in it",0
very good biryani by hitech bawarchi .was given a fast delivery and fresh hot food was served .if wanna eat biryani always order from hitech bawarchi,2
i came here for a buffet.the overall experience was average.they have a huge spread to choose from only in the salads and when it comes down to starters and main course i was pretty disappointed because of pretty limited options i had to choose from even from which there was just a single starter that made me even think about seconds.the deserts were decent i loved the chocolate ice-cream. moving on to ambience the seating and the restaurant was pretty decent and i think the true look and feel could be experienced at its best if you were to visit the place for a dinner. the service was pretty swift. food 2 5 ambience 4 5 overall 3 5,1
"had dinner here yesterday. went here without reading any reviews and were hence with no expectations..very good place for veg. chinese. they have got everything right.... ambience, service and most importantly food.. waiters were friendly enough to suggest items in menu basis our preference. courteous service and great food at reasonable price considering the portion size .... what else do you want.",2
"we happening here ever week for team lunch. the best about the indi grill is their grill starters . we love their food and service. sahil ,ritam and ezaz are awesome .thank you team indi.",2
visited it along with my friends for lunch today.. most of the staters were served was of same taste n less grilled.fish n chicken n prawn everything tastes same.after repetative reminder also they served the same.also there is not much varieties are available for stater.main course is ok.deserts are pathetic.they are serving it for namesake..it's a horrible experience overall,0
"again i was in dilemma between 3 to 4, place is good and nice terrace. but it's very very small. the night will purely depends on band playing that night. all regular options of menu available. food is ok and nothing special with drinks but a good evening can be passed through. ok kind of for your money as i am comparing other places in same area",1
"pathetic. .. very small and loud, no proper starters and every other menu was not available. may be it was our wrong selection of restaurant. it's not a multicusine restaurant.",0
i don't want to interest to eat this bloody item....i tell i replace my order can't listen it bloody zomato,0
average food,1
i ordered afghani chicken from here but i got curry chicken with mix of omlate.i really disappointed from zomato.why they have this type of hotel in ordered list.i request zomato to please block this restaurant.,0
presentation 5 stars quatity 5 stars price 5 stars taste 3 stars freshness 2 stars will a try once again then come to an conclusion.,1
i ordered a shawarma and i received a rotten shawarma. i don't understand why people do this. it's food. not any product. if you want to increase the price. do it. but how can you serve this type of food to anyone. this is completely rotten and even smells very bad. would never order from you again.,0
"horrible service, food is below average. staff is extremely rude including the manager. ambience is the only good thing. if i had an option i would have given a negative star rating. this place just spoilt my friday night mood.",0
i ordered 2 biryani but received only one..this is very bad. i am trying to reaching them on the same and not reachable.please avoiding these things because customer expect the order,0
grilled chicken is not good,1
"this isn't a good place for food as there are no good options. also, the staff doesn't feel like working when the customers are around. they need to improve.",0
taste of the biriyani is well defined with the taste of flavour .the price of the biriyani is quite more .but leaving that the service of the staffs is good and secure,2
not good at all. tonight i went there. ac section has different charges. i tried alsaba special currie's also grill chicken neither of the dish was good. only biryani is considerable.,0
"happy to have pista house set up a branch in cyberabad, the choice of food here is fantastic with a wide array of desserts,snacks and shakes for people to order. i personally love their salads chicken, tuna as they are done with fresh ingredients and served well. they need to work on their milk shakes and other shakes as they don't taste the way they look, the taste is bland for the shakes. another important concern is the pricing the price of items is different at different outlets, the same stuff at tolichowki is cheaper compared to the gachibowli branch.",1
i ordered paneer tikka biryani and got some non veg biryani. very bad services from both restaurant as well as zomato. i'm a pure vegetarian and this was really really bad.,0
the place is really nice and gives a very strong telugu vibe. nice old songs to go with courteous service. we ordered for chicken fry pulav and sweet corn soup. sweet corn soup was ok. the pulav was really good but really spicy which was expected. suggestion would be to order a boneless pulav instead. also we finished with a veg ulavacharu biryani. the veg option was disappointing. should stick to non veg pulav biryani and boneless.,1
"friendly staff, good live music and decent food. you can go enjoy the live music with decent food and drinks but for sure not a place for a great party. this place lacks life in it, you get depressing feeling if live music is not playing.",1
been there for couple of times hoping that they will improve in terms of quality and service but honestly if you really want to eat some dumplings mix with 2or 3 pices of potatoes or paneer or whatever then go there and i bet you you will curse yourself later the funniest thing is that they don t even know how to make a proper paratha or kulcha they are just making fool to everyone on the name of north indian food instead search for another joints in madhapur or gachibowli like parathas and more or just paratha there you will get the real authentic food.,1
"i read about this place in best shawarmas listing in google. and ordered peri peri chicken shawarma. it's average because i regularly eat shah ghouse one's. for sure, shah ghouse is a lot better than this. and there is no reason to prefer this over that. and for the coke drink they took 60rs for a 20rs bottle. seriously?",1
"worst place went soo far, don't believe in pictures, quality of food is worst, dj was very very very bad. disgusting place. seen in zomato impressed with pictures but came to a worst place",0
"went there for dinner with family,it's located just above sln terminus. must say it has a terrific ambience and decor, especially loved the poolside view of the place,but the food is strictly average and their service is terribly slow and a big let down.",1
very less quantity and the food was packed in cartoon book very unhappy,0
taste is not reached expectations as per kfc brand,0
just now had a buffet lunch and right now in restaurant only and writing this review. not much option for vegetarians. service is pathetic as we have to ask for starters and they are not serving and waited for 10 mins and had main course. after that they served remaining starter. dessert were not at all good in quality.,0
very expensive lack choices in food i am never gonna get those 1500 of my life. i wasted my money. only chicken was good. i expected suhshi but it was not in the buffet.,0
nice place to go for a casual snacks and smoothies. rate is slightly higher but the food quality is okay. dinning space is very good. one can seat outside watch the road and enjoy the food as well,1
"the spread here looked amazing when we walked in and their promise of all fresh ingredients made us drool. but we were in for huge disappointments. they have too vast a menu for them to handle. nothing that we ordered off the display was remotely fresh. in fact the mocha caramel cake slice and the cream doughnut were sooo hard that they seemed to have been made at least a week ago. we ordered their self-recommended peruvian grilled chicken dish and after waiting for 15 mins were shocked to find a plate in front of us with just 2 small chicken drumsticks paired with 3 different salty sauces. the plate had barely 2 bites of chicken, but sauces that could easily accompany a full chicken!! this, at a cost of rs. 280, was completely unreasonable for me. the chicken and mushroom soup was good, but the bread accompanying it was again hard and stretchy enough to have been made a whole week ago!! coffee was ok, pretty much standard as everywhere else. all in all, hugely disappointed with the promises of fresh and a complete burn on my pocket with unjustified pricing.",1
"they have listed themselves to feature on zomato, but just decline every order. terrible approach and poor customer service. i am a regular at eclat, but never expected them to be this poor.",0
delicious and timely delivery! dont miss the roomali shawarmas! im on a business trip to hyderabad and this shawarma kept me company while i worked into the night.,2
roti became little black,1
got only 1 roll of my bogo order. disappointed. restaurant contact is unresponsive. opened order in front of delivery boy syed. let's see what they do....,0
biriyani rice was not boiled properly..it was hard.,0
one of the best restaurants in gachibowli.. goo quality.. good quantity.. i spoke to chef vishal.. he was very good in providing the service.. thank you.. just one suggestion for zomato.. why coupons codes are not available for this restaurant..?? kindly provide offers for this restaurant..,2
i ordered mexican corn partha but 1partha was not properly cooked and other was burned. there is nothing as mexican in it and the corn was super old.,1
worst packing milk shake is leaked to outside,0
worst customer service ever. i hope this place closes for good. they only destroy any good day you think to visit there. i hope this review saves someone.,1
"ok place for casual hangouts. food wasn t so great, it was ok ok. there weren t many options for drinks as well. service was also not so great i would say.",1
"i went there for lunch on a sunday afternoon. four of us were there for lunch, out of four two of us opted for the sunday brunch and the other two went for la carte. i was among the two who went for la carte. for the sunday brunch there was a live performance by a band. the ambience was buzzing as the restaurant was quite crowded, they offer open air seating as well. the starters of the the brunch are placed in the open air section and the other courses are placed indoor. personally, i felt the seating isn't much comfortable as the chairs' backrest lacked comfort. the air conditioning was not great as the temperature inside wasn't as comfortable as i expected it to be. however, the service by the staff is impeccable they help in every way they can. coming to the food, i had ordered mutton sukha, rib eye steak and grilled tiger prawns. my companions went for the sunday brunch, as they told me the non-vegetarian starters were all wonderful except for the fish tawa fry which was not boneless. all the starters were very well balanced in flavour, the chicken kalmi kabab was exquisite. compared to the starters, the main course was not so great the curries lacked texture and were not so great but the yellow dal was very soothing. prawn cocktail was outstanding, the desserts were all very good and not extra sweet. coming to the la carte menu, the mutton sukha was great in every way, the spices were perfectly balanced they weren't overpowering the flavour of the meat, it's definitely a must try there. the rib eye steak didn't impress me much, the meat wasn't juicy as it is supposed to be and that was disappointing. on the other hand, the grilled tiger prawns were brilliant, they were served on a bed of saut d spinach with garlic which was good too and prawns were boosting with flavour. overall, it's a great place to visit which serves dishes from all the major cuisines around the world.",2
"i ordered a home delivery of steamed chicken momos, since it was the bestseller. the momos tasted old and chicken tasted lemony. the sauce was traditional red sauce that had no flavour because of excess water added and other sauce was store bought mayo. i had to throw the momos away",0
"ordered chicken russian salad and chicken hot and sour soup. soup is ok ok, nothing special. they didn't have chicken russian salad. instead, sent me mix veg salad. overall i would rate 2.5 3",1
in short it was pathetic. they will mark the order as delivered from there side only . though it will never get delivered to you. not the first time and there contact is always find not reachable and it seems they have open an outlet under water or inside an elevator.,0
"ordered chilli paneer with egg fried rice combo, paneer was good, but egg fried rice taste is just okay. remaining strarters gobi manchurain and baby corn manchurian are average. they should improve in starters..",1
"only one chicken piece for whole biryani,such a shame",0
"attractive restaurant, gd service, staff and delicious food and drink.the restaurants was very bg even on wednesday evng. and are getting always gd sign..its really impressive..there was two boys..namely surendra and rupesh was too gd i feel for this industry...god bless them for there bright life. regard dileswar",2
prompt delivery,1
food is pathetic. i was not able to eat it was too spicy n salty. i ordered kadai chicken but received only 1 piece of chicken.very bad experience. naan was totally black in color.,0
this place has really good food and the service by govind was really great. i suggest you visit this place. the fish especially was really great.,2
"i'm disappointed after last night's dinner i had here. i was visiting tcr after a long time and ordered a dark on warm mug, salad and a mint mojito. while the dark was awesome, the other two items disappointed me. the salad had very raw cucumber and it gave me a bad stomach pain from which i'm still suffering. they also gave a plastic fork to eat a salad which has chicken, cucumber, lettuce, capsicum and tomato. giving plastic fork to substitute real cutlery is way more disappointing than anything in a place as reputed as tcr. the mint mojito was a tad bit less disappointing. the syrups flavor dominated all the way till half the glass!",0
"go-to place for chineese food in gachibowli hyderabad. manchow soup was really good. mushroom, broccoli stir fry was also very auhetically sober and tasty. last was well-done the garlic butter noodles. tasted great with little vinegar and red chill sauce. chineese food 4 5 ambeince 4 5 service 4.5 5 value for money totally specially with mini servings offered by the place.",2
"located on top floor of sln terminus , in one of the food court's corner, norfest dhaba has well arranged menu and delivery to table unlike other stalls there. ambience was good, went on a weekday, very less crowded. ordered special veg dum pulao. rice was well cooked, didn't find lot of veggies though. masala levels were good that adds spicyness. can give it a try for 180 bucks.",1
"have been there couple of times. 1. great ambience and a nice place to hangout with friends. spacious and well arranged. 2. staff are well managed and kind. 3. i had caramel and chocolate donuts, veg burger. taste was awesome overall a nice place to spend time with friends over a coffee and a donut.",2
"been there for a dinner had a great experience of tasting chicken wings ordered hulk wings so delicious hot served with mind blowing sauces like original hot , amazon wild , lemon pepper and pataya thai at a reasonable price. their combos were really superb with unmatched quality of burgers and salads with refreshing lemonade and starwberry mojitos. however suggest to place different flavors of dips to be served with wings to make it more and more tasty.",2
went here for a team outing. the restaurant caters to masses from the corporate sector. not great spread on the buffet. the starters were either too spicy or undercooked. the main course spread was below average. the fresh jalebi was a good addition to the otherwise below average dessert spread.,1
"taste is not good,",0
i like this place for the mayonnaise they provide. it's really tasty and thick. the chicken with salad shawarma is good here. though they can try making the rumali roti little more softer.,1
we have ordered dunkins but it was not fresh and no taste please don t prefer this outlet it was not baked properly and taste was not good..,1
paneer is ok. but soup is not at all good .. packing is worst,0
bought an almond cake from here as some salesman recommended me .i have tasted a sample piece which is dry piece its really good and packing was good.,2
i believe the food was spoilt because of which we fell ill that night.,0
"nice place to order different variety of paranthas. best parantha i liked cheese corn parantha easy and fast delivery even in the peak hour. packaging is also good. parantha is served with pudina chutney, curd, amul butter small packet.",2
i was really excited about this place as i have heard great reviews about the food .so i went there with a friend to try out . ambience its beautiful and so lovely and happening . food we ordered irani chicken tikka and a mexican pizza .the chicken tikka was a lil undercooked and also it was bland . dint like at all . the pizza was good and loaded with cheese and veggies. service its bad - really bad .. might be the only reason i would not want to go again . there are some great reviews about this place - but my experience was not nice at all. so dissapointed 1 is for the ambience,1
quitity was not sufficient good,0
