clean_review,label
"yesterday i have ordered biryani where in i found insect in my biryani and i m trying to call restaurant till know no response. and by mistakenly i post my review kritunga palegars restaurant, where in i should post in kritunga restaurant",0
"we ordered for a margarita pizza, a brocolli-corn puff, a spinach corn sandwich, a blueberry shake, an icy latte and few cappuccinos . apart from the cappuccinos nothing else tasted good. the bread was hard, the puff was slathered with butter, the icy latte was tasteless. the food is extremely overpriced compared to the sub standard taste.",0
less quantity,1
very unprofessional and arrogant staff. it takes 30mins to take order staff is so careless towards customer. ambience also not that much great. it's a chillar pub. not recommend for couples. crowd is tooomuch because it's they allow stags aswell if you show your office id. it's a budget friendly.,0
very bad don t have rice quality not cooked rice,0
"we had big expectation but the experience was horrible, we got burnt pizza. we need refund, we didn't even eat the pizza, is there a way to attach pictures in feedback. please send me the email address where i can share the pictures of pizzas.",1
"i went with my friends. the apple cider beer is a must try. in the starters the 3 cheese layer mushroom, the burmese wrap is also a must try in starters. pizza was good the crust could have been little crunchy. pasta was ok. ambience is nice. the dj did not play the latest songs but the floor was filled with people. the waiter sarvesh was courteous.",2
"some bad donuts and some surprisingly good burgers! that pretty much sums up my experience with dunkin donuts. if you are bored of the usuals like mcdonald s and burger king, do try the burgers at dunkin donuts and give the titular donuts a complete pass they are dry and the toppings too sweet. i always remember the burgers from dunkin donuts as crisp, tasty and juicy and that s exactly how the big joy veg burger was when i tried it last weekend. truly a big joy!",2
taste is good..,1
no words very very very bad service i ever had. i wish this outlet would close forever. staff??? oh yeah staff they don't give a fuck to any customer. because its a brand its kfc guys. common no guys its kfc so one cares about review in zomato. fuck this outlet.,0
not so polite staff. many things that we wanted to have were not available. except biryani everything was not so good. don't try double ka meetha,0
"i was missing 4 teas, but then foodie monster was quicknto follow-up and ensure that my order was correct. i look forward to ordering from them again",2
"very nice restaurant. a must visit place. food is damn good. staters,main course etc everything here is just lit. and special thanks to bahadur rahamad surjet for making this day so special. loved your service. thanks alot",2
no proper packing,0
i ordered veg soft noodles and garlic burnt fried rice and both are undercooked. disappointed.,0
"i have been here during some odi match. have used little coupon, which really helped our pocket. there are 2 sittingareas, one outside where they had put screens and inside which is dance floor in suppose, i opted for out sitting. one by one we tried almost all the veg starters with cocktails. everything was just perfect. match drinks and snacks.i definitely recommend this place. so here are my ratings food 4 ambience 4 pocket friendly 3 google all deals coupon options, and you will be mpre than happy.",2
"after hearing from friends, we planned to visit this place on a sunday. food - 4 5 ordered pasta alfredo, primavera pizza, butter naan bad , paneer makhani. all items were good. my family loved them. ambience - 2.5 5 - beautiful soothing lights. average setup. cant consider a very peaceful place, bit of noise with chattering and few confused waiters around. waiting area isnt great with a wooden log to sit. service - 1 5 - this is one area that needs improvement, 5 of us were offered a table of 4. would have managed, but it was too small, and with kids, situation became worse. we were served just once, no one came again to serve or to ask if we needed anything. it's supposed to be waiters waiting tables, but we were the ones waiting will i take my kids? - 3 5 - its less spicy, kid friendly menu, but there isn't much for kids to enjoy. and no finger bowls will i take my parents? - 3 5 - elderly would like the place and menu options. decent groups around. options in north indian, italian etc are enjoyable for them. value for money - 3.5 5 washrooms - 2 5. location - easy to find, valet parking available. used zomato gold here.",1
i ordered rajma which turned out to be salty spiced water without any rajma in it. avoid the place because quality doesn t seem to be given much importance.,1
"tiki shack near jubilee check post was one of my favorites and that's the graar vibe it carries, gachhibowli one is never like that but undoubtedly a good place to hang on. lit will have a special mention in both the places though. little costly and ya inside they would have some restrictions with stags and couple your wallet would feel happy if you are going as couple or gang",1
"good service, very good receiving nature. very well satisfied with his service and the food. outstanding service by azad hussain with good responsibility towards customers.",2
"pocket friendly, quick service and quiet ambience makes this place a must visit for its chinese chopsey, mee goreng and nasi goreng nenus. serves fresh and good quantity for its price.",2
food was okay. we ordered two chicken dishes for starters and it had too much sauce in it. noodles were good. monis were really good though. would try again rest was okay. would try again if no options are available.,1
i have ordered chicken biryani worst taste and the chicken was not fresh dont waste ur money. i had a bad experience i would never recommend anyone this restaurant,0
"worst service and the food is pathetic.biryani is not at all hot and the chicken is stored one which smells very bad.coming to chicken lollipop,when we ordered it he brought drumsticks and saying it s lollipop.they are trying make customers fools and making cash for the ppl who comes as team outing on friday. food-1 5 service-0 arrogant servants ambiance-2 5",0
"i prefer outdoor. music is good. perfect for out dine with friend and can enjoy live match, if you like. choose wisely from menu food , drink is fine!",2
ulavacharu is well known for its taste. but the service i received today was the worst and this is not the first time even after complaining to the manager about it he did not even apologize for it and moreover he delivered me mutton instead of chicken and when asked about it he was like this is chicken and he tried blaming me instead . the way they behaved was worst . manager named veera babu was very rude too. he was not even responding whatever we ask he said i am the sole owner and no one is above me. even after we paid the bill they behaved rude. i do not recommend going here..,0
please deliver in time when you take an order. your service sucks. and so does your delivery algorithm!! how can you show 0 minutes for 15 minutes near the delivery location,0
veg biryani they serve here is too good and loved it....located very well nearby to it sector dlf gate 3. can be more better and improvements can be made as demand is high in this area,1
extremely rude staff and costing like anything if u see there place and food ur going to feel like why the hell you are here.food quality 0 5,0
ordered tomato bath. restaurant gave upma... worst service . never order in this site again,0
"i ordered the combo of aloo paratha and paneer paratha. i really like the quality and quantity that they give in one serving along with the curd, green chutney and pickle and a small butter. it is really a wholesome and flavorful meal for a person. if you are craving for some home style paratas this is a really good place.",2
"i guess have been here for almost 10 times. every week when friday comes i really miss club rogue. it has become like my permanent place for freaking out!! everything is awesome here you just name it weather it be food, serivice , ambience anything picture perfect.",2
fine that you are taking cover charge but why are you deructing rs250?we did not get place to seat then why is this defuction?are you not going to take service charge?,1
"worst quality, we found spider at glass of beer and we informed to them but there was no response from their side. it's very bad experience with this bar",0
i don't understand when has zomato become so stupid to add this worstseller in bestseller.,0
had cutlet.... was a big let down!! can do better with the taste. even the accompaniment is a normal store bought ketchup!!! menu could be listed as beet root cutlet instead of cutlet to prepare the mind.,1
"great place to hangout, chilling, great ambience, good service, fresh fruit ice creams. specially fruit poison ice cream, thick shakes are amazing.",2
"i was here for my b-day occasion.. it was good good and the waiters was so friendly.. i loved it, last time in anniversary i was here. it was such lovely hence revisited do visit here for sure... very tasty food, deserts was tasty. excellent food amazing ambience and most importantly fantastic service by all the people",2
chicken is not boiled or fried. its all raw,1
absolutely worthless service. extremely bad attitude from the staff and even the manager is very poor and rude in his approach towards the customers... last visit to the place,0
"really bad food. filled with chilli. i you hate someone give it to them. they will surely suffer the next day. they fucked up maggie. i don't know what kind of cook they have. unprofessional, really bad",0
gongura biryani was nice but quantity for two people is too much and apollo fish was not tasty,1
very polite good service great atmosphere and ambience. staff is well knowledgeable. eatable is pretty tasty. suggested place for everyone rocking guys,2
second time i oouder for tandoori food works first time thay give me very oile food now i oouder tandoori chicken full tandoori chicken to much roasted and green chutney spoiled price is very high and guality is very low you really desipointed me guys i never oouder there again,0
"ordered sechwan rice from here, the rice was not cooked properly and it was too dry and hard to eat with full off oil. i haven t expected such food from this restaurant. they should have eaten the food first before it is sending out for delivery.",0
food is good and lots of.options in veg section.and service is good by suvendu and taste is good with reasonable price and ambience is really good.,2
late delivery,1
amazing place to be with the one you love on a romantic date. spent my first valentine after marriage over here by the pool side having dinner. the food tasted great. i would say its a place to make memories and go down the memory lane everytime u visit this place. guys go and have fun and make memories at mazzo cheers rakshita nath,2
"staff is good and courteous, but the food is pretty average. not a lot of options to choose from. nothing great. ambience also is pretty average.",1
"meh!!! straight up. heard from a friend that this is apparently rated the best pub in hyderabad, but living in bangalore for 25 years and boston for 5, this place is way over priced to start! food is good don't get me wrong, but this place is clearly taking your money for the service and ambience which is so genuinely meh ! for example asked for a bottle of water which apparently takes about 20 mins",1
good job!!,2
we were there with so much hunger. at a speed start we have ordered miriyala natukodi vepudu and mamsam pulav . miriyala natukodi vepudu was ok! but quantity was pretty good. mamsam pulav was very good to taste and the spiciness was perfect and quantity was very high. i felt oil is high in both orderes. ambience was ok! and service was not so fast!,1
just average. ordered some 7-8 times. they could definitely improve on the food quality they deliver. food quality is always below average. fast food is terrible here. they don't know how to make fast foods. pastries could be considered.,1
very excellent food and nice place to have dinner . situ and shantanu helped well to choose best dishes and attended very politely. prawns is a must try.,2
"had an amazing time at zings, beware place was packed all through out. amazing food and drinks to go with it, the ambience is nice and their food tastes great!",2
"here is called another branch of yum yum tree in gachibowli side. ambience is awesome... we ordered chicken mandi, just amazing... service is little bit slow .. look n view i ll give full marks..",1
"i ordered the steamed chicken and fried chicken momos. the momos are pretty terrible, especially considering how much they are asking for it. i've had cheaper and better momos from roadside vendors.they also made my stomach upset which is a sure sign of them serving old and unhygienic food since even the roadside momos have never done this to me. i would definitely steer clear of this place, especially if you have ever had even half decent momos from anywhere else. also this is the first time someone has given mayo with momos and i can confirm that the combination is as disgusting as it sounds.if you have poor taste in food or have a stomach made of iron, then sure, go ahead and order from this farce of a momo joint. otherwise learn from my mistake and let it be the only one to have occurred.",0
ordered jumbo paneer tikka rice fest. first of all it was nowhere near to being jumbo. simply a small box and they call it jumbo . probably they have studied english from some remote island. secondly the rice was so damn spicy that i am facing issues in my stomach after having them. this was my first and last order from fassos. will never ever order again from here.,0
"wonderful ambience, great customer service and excellent food. flying sunday brunch is awesome. don't miss the indian platters and desserts especially",2
"crap food, less varities, and no drinks in buffets. not recommended at all. not recommended at all. not recommended at all. not recommended at all.",0
i ordered the bbq chicken panini from another delivery service and they gave me a normal sandwich with soggy bread and stale chewy chicken cooked in bad oil. if this is what they call a panini they should probably shut down and take elementary cooking classes.,0
good ambiene...good food..extra ordinary service by raza and shakeel...want pan icecream in icecream zone...increase more biryani items..affordable pricing,2
"we went on the new year day. menu was limited. we waited 1 hour almost to get our food on the table. service was horrible due to rush. food was not that tasty. we ordered rajugari natu kodi pulao, which was bland. we ordered kothmira kodi kura as curry with roti. it was just ok but less spicy. we ordered junnu for desert which was the only good thing amongst all the dishes bit the quantity was so less for the price. overall it's too much hyped restaurant with ordinary tatsing food at expensive rate. my suggestion better look for other options. don't go during festive seasons it's crazy crowded.",1
this is the third time i am at this place... the first two experiences were awesome... the food was really tasty and good at quantity.. but this time we faced disappointment... the food fish platter chicken drumstick n pad thai for three was inadequate... the pad thai of mixed variety was only of veggies... the ambiance is as good as it was n the waiters were smiling n friendly hope they change to the way it was,1
not bad,1
not tasty at all. bad quality.,0
"i ate so much! like sooo much! because the food is yum! the interiors are good, i however sat outside and it was beautiful and peaceful. the service is good, staff is courteous. had the best bagel ever. excellent experience.",2
chicken was good..mix veg is very sweet..and small roties..,1
"we come here at least twice a week. the staff are super friendly. thanks to sai . sai your awesome man thanks for your superb service. the ambience is really amazing. mohit is amazing chef, we are fan of english sorted vegetables dish. nice place to relax.",2
the only reason i am writing dis is bcoz of my love towards chicken cheese roll and pastries started here and everyone should try this.cheap and best bakers when compared.,2
"i went for dinner with my friends. the food is good. we ordered chicken manchow soup, apolo fish as starters and alfredo pasta as the main course. butt we found a cockroach on the table while we were having our dinner. so, 2 star as it really freaked me out!",1
"this was my first visit to yum yum tree restaurant, and food was ok. we were three people and ordered sheesh tawook starter chicken bbq mandi, overall good experience. food 3 5 service 4 5 ambiance 3.5 5",1
"so, it's our first time in hyderabad and we thought of having a great meal at radisson! we visited cascade and much to our disappointment we found the food not even close to being great! the vegetarian spread was very less with just 4 starters and that too of similar type! non vegetarian variety was better than vegetarian but was also not up to the mark. thought of making peace with the situation by hoping that the desserts would at least be nice, but they too weren't nice. one of the worst experiences of all times! to top it all, the air conditioner was not working ! definitely not going to visit again.",1
"went for a sunday brunch with family. the spread is absolutely massive, though veg options were limited, especially starters. however, the food itself is lip smacking good, no matter what we tried. the staff was courteous, and always available to assist. ambience was nice, though the live music was a little too loud, for our liking.",2
nice ambience and helpful staff. pizza is also good . the quality of cheese in pizza can be slightly better i feel. coffee even with an extra shot didn't give a strong aroma though,1
"please don t visit this place as a part of official team lunch. we sat in komatose but food buffet was from johnathans kitchen. seating is comfortable for drinks but not for having food. staff was busy serving alcohol as it churns more money, we were ignored big time and were even charged 100 rupees for one kinley bottle. air condition was switched off probably hence we were sweating profusely. my first experience of komatose and johnathons kitchen was bad and would neither visit or recommend anyone for this place.",1
i ordered mutton biryani and it was very bad..worst quality mutton biryani you can eat . the pieces were all leftovers small bits and it felt he gave all leftover . on telling him to replace...reataurant told let them check it ...but then nothing was replaced . one should not prefer this restaurant as quality is now degraded . extremely bad and horrible service .,0
"dissatisfaction and disappointment! urban asia gachibowli ! i am here for a lunch buffet but alas, wasnt what i was expecting. starters pathetic ! the prawn is okaish, apart from that everything stands to be a disaster. uncooked chicken malai kababs to kabab mei huddi bone . beware of the dirty, stinky and glue piece of cloth napkin!! soup served was a shorba which tasted masala warm water. the mocktail tasted really good. finally !! coming to the main course i am not putting up any pictures as they were average ! trust me nothing special !! the chat counter was good. u can try that. from chole kulche to bhel puri. 4 items. deserts limited but were good. ice cream they were making it on a ice tray however some local base brand. overall food 3 5 service 1 5 value for money 2.5 5 recomended only if you can grab the buffet in a deal. like 50 of an all.",1
"so i make videos on youtube on food and books and the name of my channel is thefoodie bookworm and i just ordered randomly from the place because it was similar to the name of my channel, but i must say that i am super satisfied with the chicken peri peri shawarma and the pancakes. they are just yumm. do try this place out.",2
i personally liked the bagel with cheese and capuccino. there was some renovation work happening outdoors when we visited this place. we were disturbed by the noise and hence couldn't stay longer. good for groups.,1
"have been hearing a lot about this amazing burger place opposite to dlf, what an amazing join with live grill and freshly made burgers, loved the friendly staff and a uniquely named menu.. ordered galaxy and milky way burger which were amazing and cooked to perfection, the charcoal grill gives the burger a unique bbq taste with chunky chicken pieces in it!! on rush hours the service time can go lengthy, limit parking space the shop shares a juice center which is a plus point to grab some quick fresh juice or soft drink to go with your burger, and is open all night!! feels moderately over priced however considering it being surrounded by mnc s and the taste maybe it's justified, and definitely it's a worth visiting place!",1
i have ordered paneer pasanda yesterday night and received totally burnt paneer and uncooked gravy with a ton of turmeric..which was smelling disgusting..i couldn't even took a bite.worst food i have every received.,1
very good,2
good delivery and taste.,2
very good service,2
as always !,1
ordered grilled tandoori and to my surprise i have got 2 neck pieces for one chicken...must be an alien!!! such a pathetic taste of food that i am never going to order from this joint again,0
"one of the very few places that i tried north eastern food. the place has a cosy setup with interiors and cutlery that totally go with the theme of the place. we ordered a teriyaki chicken bowl, ramyan noodles, bruschetta and doenjang jjigae. we absolutely loved the jjigae, which is similar to a vegetable stew and absolutely rich with flavours. the teriyaki bowl and noodles were definitely above average. they served the teriyaki bowl with saut ed spinach on the sides, perhaps more vegetables would have been better. all in all a great experience!",2
the worst experience ever. ordered achari ghoshti it came with more salt later asked him he repaired the remaining curry after half an hour. also the service was too slow and pathetic.,0
ordered tea but received milk,1
"i ordered veg manchow soup, chili gobi, noodles with panner 65. manchow soup is gud. chili gobi is worst atleast it's not boiled fully and tasteless noodles was ok. over all i am very disappointed. not suggesting please don't waste your money",0
nice place and food is outstanding. service is very good. american ale is very good. vietnamese rice bowl and boti kebab tastes authentic. niranjan service is very nice.,2
"ordered zinger burger through zomato at 21 30 and it took two hours for delivery. when i complained about delay, they say 'restaurant is saying they have provided the perfect order'",0
i had received pizza in 55 mins it's was not hot at the time of delivery,1
food was very oily. quantity also very less. there are very big big pieces of onions in the noodles.,1
toooooo spicy food upset my stomach also some chicken is uncooked i am sorry to say this but we suffered so i am being honest here there is no intention to harm,0
"sincerely i have never seen such a worst service ever, management doesn't know how to speak with customers. we went for ala-carte and taste of food is too low. even buffet experience is also not worth for cost",1
"after hearing good reviews about this, we went for lunch buffet. first and foremost thing you will notice is the courteousness of the staff there. once you book the table, they write your name on a board outside. we took the seat in the first level as the ground floor was full. starters were served. veg starters were too spicy,but very tasty. its better you mention them the spice level before itself. even main course was pretty good in terms of taste. nothing much special in the menu but taste and staff were good. bala who served us was very courteous. please give him a star.",2
great food n service. thanks to ratul for extraordinary service. . the ambience is perfect and the food is delicious ..will surely visit again.,2
was good,1
"good ambiance. great food and service, would highly recommend...went there on mothering sunday... everything perfect. such friendly staff...",2
the ambiance is great the buffet is great lovely starters.....will visit next time for their mandi...heard their mandi is also best in hyderabad..,2
not at all tasty.. it was very spicy,1
i have ordered two parathas. paneer paratha was fine but gobi paratha was over roasted and not edible at all. attached pic of over roasted paratha. i think rastaurant should take care of this during cooking.,1
"ordered chicken tikka from here. never had itna oily chicken tikka in my life. the oil was dripping uncontrollably from the box, the packing was bad. the naans were full of oil, the plastic was full of oil, the sabji was so spicy that we could not finish it. basically waste of money.",0
the pizza was cold,1
good delivery,2
"went for buffet, too much spices on the barbecues, after certain point your stomach burns. not a great main course spread, no variety. the dessert looked promising but it let me down big time. the apple cake was not baked properly, the pudding was thick. the restaurant promised a lot but delivered very little. only thing i liked is the staffs, they are very hospitable.",1
"this is worst place in gachibowli, let me tell you wat happened as soon as we came in bar worker suggested to sit near corner its was kind washroom near. when whole bar was empty on friday night, as i gave full mouth full to bar workers as insulted guests by asking them sit in corner as if we are cheap. i gave him wat he deserves. i sincerely suggest ppl not to go.",0
it's a nice place but i didn't have a great experience with their home delivery. i had ordered pasta via swiggy and they sent the wrong order. i complained and got the order sent again. the sent the wrong item for the second time around as well. poor experience. but decent when you go there and eat.,0
"tried two places in same venue on saturday evening. in hyper local first, seated outdoor as inside is little loud to my taste at 6 30pm.ordered drinks and snacks, spicy chicken wings very hot, average taste 3 5 , chilly cheese toast-drab dry 3 5 . drinks front my friend ordered small rum since its happy hour got one plus one, i got my beer then as last order for happy hour ordered large vodka, after getting one when asked for plus one - reply is oh we assumed you asked us to make one large out of two small!!!!!!. now ok i can forgive that its misunderstanding suddenly we get the check asking to pay up while still having our drinks. when told we have not asked for same and may be want to eat and drink more reply received is oh but we have policy after happy hour everyone has to pay and if required restart new billing. people who made this place have spent money sadly should have visited good places around world to see its not only ambiance to nonsense music but food quality and service quality which makes reputation. good bye for ever.",1
there is no appropriate response from them for any issues. they served me spoiled food. if i ask the same question they were not replying anything. i'm not interested to one star also,0
great food and superb ambience.i must say i never tested so fresh prawns even in goa.tom yum soup is a must try in soups.then you have a fish to choose from which will be roasted freshly for you .it tinkled all our test buds.a must visit place for all food lovers not only limited to sea food.i am for sure visiting again,2
"need to improve the food quality. ordered hot choclate brownie with vanilla ice cream which was not good. bownie was hard, no hot choclate found. vanilla ice cream alone was good.",0
the food was very spicy.,1
good place for birthdays and similar events. wide variety of food items available. had visited the place during some fest wherein i found lots of varieties.,2
order 2 allo parotha got only one,1
"i just ordered a chicken shawerma , is this what you people call a shawerma!!! it was veg or non veg do you atleast know it it was full of cabbage and nothing else!!!!!!!!! the most horrible shawerma i ever had!!! i jst threw them in garbage!!!!! simply its the worst sharwarma i have ever ate!!!! do you thik it was a eatable !!! , paid full payment but i am not satisified with the shawarma.., it was a complete waste of money!!!!! frust n never going to be order anything from ur's mohammedia shawarma !!!!!! , so please waste our money and time !!!!! 1 rating is also waste for it!!!",0
quantity less,1
"i absolutely love ordering from this place for all special occasions. i make it a point to take back their cupcake boxes home whenever i am visiting my parents. this place is pretty expensive and there s no denying that but if you can afford these indulgences maybe once a year, it s so worth it. i have usually ordered their eggless cupcakes in a mixed box of vanilla and chocolate but i have tried their sample cakes multiple times and i can t wait to order them. note they usually need advance orders so give your order on time and they are closed on sundays so make sure that you call and confirm before making the trip.",2
delivery boy said that he met with an accident. food got spill out of packed box,0
not good,0
"a good place to spend an evening with your gang of friends or your partner. has good ambience, great food and drinks. few negatives about this place includes not being listed on zomato gold and sometimes it gets a little difficult to get a reservation specially during weekends. but overall a good place to hangout.",2
"the perfect place to spend a rainy afternoon with your loved one. this retro cafe will rewind you back to the 70s. ambience is the usp of this cozy little cafe. old classics playing in the background would soothe you with nostalgia. we settled for an irani chai coupled with mawa cake. while the tea was top notch, the cake was just about average. service is very good. overall, one of those places where ambience can pull you again and again",1
worst ever litti choka i had. it was literally stinking. will never recommend anyone in future. dont even deserve 1 star. food was not properly cooked and oil used was of very poor quality. will prefer mess food over this.,0
good food... good service... nice ambience.... freindly staff... must try paneer lababdar with butter roti. can also try papri paneer kebab prawn briyani and fish tikka.,2
"place is nice , it has open area on terrace and closed area too. have been here twice and found that the service is nice but the quality of food is not that great. dj was good. and once out of 2 times, have experienced power cut and the team was not able to have the backup for 30mins. but this might be a one off case so should be fine. its an average place to be there.",1
good food and service as well as classy ambience but music was too loud . i went on a date with my husband here and we had an over all good time . we really liked peanut masala and cocktail collection 2 2 zomato worked perfectly! . pepper chicken and corn fritters were good and spicy!,2
"after so many of goody goody excellent reviews i been there n i was very excited to taste the foodz i was missing northeast taste but sorry to say it was not upto the mark it was ok chalega type , being a northeast i know wat it should taste",1
"stale food and indigestible noodles. please don't visit here if you don't want to fall sick. the chicken was dry and uncooked , the noodles was sticky and under cooked. felt the items were reheated as it was served way quicker than expected.",0
"today went to this place. i will be brutality true.. there's a reason why they are giving huge discounts via different booking table reservation platforms. service very very slow even on a weekday. seems kitchen is highly understaffed. food pathetic! i am living in hyderabad for last 10 years. i haven't had so pathetic kababs here in hyderabad, like what i got at arena eleven. overall a big no. please don't waste your money here. 1. ordered fish lemon pepper kabab.. it was too salty. 2. ordered chicken tikka kabab. you can't even chew the chickn pieces, it was so hard tasteless. 3. ordered a mocktail for my wife, it was full of water instead!!",0
"short review decent breads and starters, bad shaam savera, a little screwed up daal makhni but should be a one-off case better ambience at night... and importantly good quantity! i wanted to give a 2.5 but that's not an option extensive... ambience it's better at night. friends who had been here during the day didn't like it much. so if you prefer ambience, go at night! food! ordered a hara bhara kebab, shaam savera, daal makhni, rotis and raita yes! i'm a vegetarian the good part! quantity i was excited to see shaam savera on their menu. but take it from me, you do not want to order it. it is no where close to what it should be. they messed it up real bad, especially the colors. the daal makhni had big chunks of garlic cloves which spoiled it for me. it wasn't creamy too the breads and raita were decent! the hara bhara kebabs were decent too, soft! they had an extra outer coating of peanuts. so if you're not a peanut fan on your kebabs, ask them to skip that step conclusion it looked like they had made food in a hurry. would like to give this place another try hoping that mine was one of the odd cases. if things change, you'll know!",1
"not provided any carry bags, difficult to cary multiple packs one time. biryani quality not good",0
"avoid this place for your lifetime if you want to stay healthy..!!! we have ordered mutton biryani and it had dead flies in it.. we thought it fell into the biryani bowl while adding rice into it., but when my husband thoroughly checked the whole biryani we could easily see 3 within 3 minutes. we have complained about it to the waiter and waited for 15 minutes hoping someone will come and explain what went wrong.",0
"i wish i could have given you a 0 rating. the wheat used to made the pranthas did not seem fresh, also the green chutney was stinking.. the paranthas are too dry to be eaten alone. except packaging, nothing went well.",0
"the taste of increase when its bbq,its taste doubled when is comes to barbeque nation ..service is more jet sped..food was excellent..need little improvement in ambiance",2
it is a good place. food was good. they can increase quantity little bit. service was fast enough. ambience is good. overall we liked the place.,2
"have been here many times. i was a frequent at their madhapur branch since 2006. its a quiet place and family friendly. the lift is old, dark and horrible. it feels it will breakdown, except that it doesn't. they tried installing another lift but that turned out to be scarier that the first one. coming to the food. its just okay. nothing outstanding or too bad. starters and chicken items are usually good enough. their tandoori chicken doesn't have breast portion. i couldn't understand the rationale behind it, its just leg, thigh and wings. and yes i don't know why they have downgraded their crockery. they serve curries in smaller household type steel bowls.",1
good and fast service. yummy food. steak is worth it! great service by kamal. apple cider beer was fabulous. overall a great experience. worth visiting again,2
the food here is just amazing !!! 5 hope to see more branches opening up!! i ve tried kebabs and curry and rotis it s just toooo good!! i definitely recommend this place,2
ordered red sacuce pasta and got white sauce pasta by mistake . rate pasta 5 2.5 however delivery was quite quick ordered from swiggy and also got a refund same time for delivering wrong order .,1
"starting off i was amazed by the looks and ambience of the place from the side of the road ! so i was anticipating it ! on a sunny sunday morning i convinced my friends to come down here ! the ambience and the themed decorations was fascinating and how they maintained it so well and beautifully the kettle shaped water jug and the bulb shaped salt containers the rough and old furniture look and the old bollywood movie dialogue and old popular brands ! all of it put together was so so appealing to me ! the old big radio and the dial up telephones brought back so many childhood memories ! coming to what we ordered bbq chicken sub chicken 65 sub omlette sandwich crispy chicken burgers apple pie with vanilla ice cream the first thing that as lovely about each of these except apple pie of course that they were whole some and there were generous amount of french fries t and wedges to go along with the mains ! i had the burger and it was damn fulfilling crispy square chicken patties and layered with veggies and lettuce, it was really nice! however to be critical it could have done with more cheese or mayonnaise ! the subs were spicy and had substantial chicken pieces and the omlette sandwich was pretty decent too ! overall i felt the pocket pinch was quite normal for a cafe ! at least the food satisfied our appetite ! p.s. - they took their theme very seriously and that shows when you enter the washroom ! you'll find a old rexona ad in a frame ! all in all the place seemed perfect for all occasions for a romantic date or getaway for a group outing for people who love ambience and for random tea meet ups as well ! must visit !!",2
this is the most worst restuarent in hyderabad .. owner doesnt even know ho to do business .. worst fellow .. had very worst experience by ordering food on zomato from this restuarent .. the food was not good and the even dont have common sense to give curd with biryani .. please dont order food from this restuarent,0
it's a duo restaurant where you can have chinese and sizzlers together available at one place .... well quantity is much less compared to price and taste is not that good though as chinese should be at that price...,1
"very delicious food with lot of varieties for non vegetarian. quite delighted by their prompt service. starters, main course and dessert ... all were excellent .",2
place is a bit small and the music is too loud. ambience is ok. food is good and they have a very courteous staff. the rates are quite resonable.,1
"super fast delivery,i like it",2
"i'll be rating it as 3.5 stars than 4 stars. this place got good ambience and interior design. the service is good and even the starters are nice. the only place that it fails to impress is the main course, no matter which chicken curry u order they all taste similar with slight change in the level of spice composition.",2
"a must go place.food here is delicious and worthy.biryani is must try. we ordered salt n pepper fries,crispy corn,biryani and chicken salt n pepper is truely delicious.",2
"the place was in a very high end location. the ambience was not up to the mark. the service seemed pretty hostile when we asked them basic questions. and when we asked them to pack some of the remaining food, they didn't seem too happy about it. the appetizers and soup were good, but the quantity was too little. we ordered the classic mezeh platter and when asked for some pita bread, the waiters frowned upon us and did not give us an appropriate response. overall the place is overpriced and the service needs to be improved.",0
"i recommend it for elderly. disappointed with taste have tried starter, roti biryani. taste so so normal but every dish is less in masala and has below normal taste not a good place for hangout",0
"totally love the food. the food tastes great, isn't fried, oily or too spicy. just the way i like it. has helped me check my weight also. thank you. what would i have done for my everyday lunch without you?",2
"bad ambience, ok food. soups were great. had some non veg starters which were not very tasty and felt a bit raw. naans and curry was nice. horrible biryani. roaches in sink x",1
"yesterday, as always i went out for family dinner. we wanted to try something new. my wife searched for a highly rated restaurant and found this restaurant on google. as i'm sheraton marriot platinum member 42216744521 791050313 and had the best experience in past, i thought this would be a good choice. we booked the table. we started the food but soon we realized that we have made the worst decision of our life ever for restaurant selection. we opted to go with buffet. there is definitely a great variety on the menu but the food was cold, not even warm. i did not like the food much. it was not even okay. as you would expect delicious and ravishing meals from sheraton, that was not the case here. only real-time cooked food was hot like pasta, roti. anyway, we finished our food and came back. now in the night, my younger son started vomiting and he was finding difficulties to digest water as well. the whole night he was vomiting. and, in the morning my wife stared do vomiting. we rushed to the hospital continatal and the doctor clearly said it is food poising. we went to flashback and realized my wife and younger son had come vegetable team, which may have caused the vomiting. eldor son had pasta so he was good. very disappointing experience from sheraton. i have to think about my relation with sheraton in the future.",1
"let me make it simple ! their brownies are to die for , they have a huge variety of cupcakes but my personal favourite have always been the red velvet and chocolate brownies with walnut topping.",1
"worst place for teetotalers.... serving time is very late, u get a feeling like why did i came here.... kindly refrain urselves.... good if you are here for drinks....",1
dint get correct order,1
"i have ordered today veg cantonese pan fried noodles, both noodles and soup are not at all good. noodles not cooked well. soup has too much of corn floor and unable to eat. total parcel went to garbage tin.",0
visited this place twice and it s completely lit the ambience and the crowd both will amaze you music is also nice and will make the non dancers groove too food is amazing and budget friendly try to choose rooftop sitting one of the hippie place in hyderabad fro fridays and saturdays,2
ordered chicken and cheese burger and egg puff from here. the burger was nice with an overload of cheese. really liked the packaging. egg puff was also tasty. a decent bakery with some good food and affordable prices.,2
