clean_review,label
to be fair.... this place may seem like a heaven to the non vegetarians. but i throng to this place only for 1 reason.... it's irani chai. it's really good and i visit it only for that particular reason.,1
best place for authentic drool-worthy north indian food. reasonably priced and great ambience. the dal makhani was definitely the best i have had in hyderabad.,1
"i m a frequent customer here! just wanted to share this while i ordered a chicken maggie today, instead of chicken i received marinated fried maida balls majority of it which looked like chicken!",0
deluvery pwrson hv no idea about route..,0
food is awesome. it will be great if they allow us to order each item separately instead of just combos.,1
"very good food and friendly staff with great manegment. the starters were so yummy lal mrichi ka teeka tikka and tundey kebab .... murgh kandhar was delicious , we finished our dinner with gulab jamoon . overall a best place to visit if you are a kebab fan.one of the best kebab i have had in the city.",1
good service,1
beautiful place to hangout with friends and best thing about this place is amazing food and their great service and killer view from roof top,1
i ordered paratha and kulchas from here yesterday night and out of 3 ..2 were burnt . taste was horrible . and when we complained in zomato chat they gave 27 credit points .. as if that makes up for everything . our order was of much more value and then we had to order again from some place else coz no one will eat burnt food like that. horrible service by being hungry and zomato . they don't take their customers seriously at all . will never ever order from this place again nor will my friends order from here again.,0
"writing this review for so called much hyped restaurant of hyderabad- jonathan's kitchen went to celebrate my bday today..it was the worst food buffet i ever had in any above average costly restaurant.they charge so high for this shitty buffet. 1. ambience- even a local resaturant also have some areas of decoration in their restaurant but they have it like a messy hall. no theme no decoration 2. service- no serving of starters, no serving of even water until u ask,no serving of even sauce at your table and waters think themself like heroes here. 3. food- the worst part of it..some stale starters of chicken and fish. veg ones you cant even chew corn items as they might be few days old.one chicken starter only had some taste. main course is also pretty below average.pasta is good.pizza so called best hyderabadi pizza was worse than a 50rs local shop pizza. deserts- they put some sweets of local shops as deserts. two juices as welcome drinks were ok. i gave two stars rating because manager politely listened to all my complaints on food ambience and all and gave a delicous pudding cake to celebrate my bday.thanks for that. they themself agreed that their lunch buffets are generally not that great we should try a la carte..will do that if i will ever try to take this risk again",0
i have ordered 2 special chicken biryani's and received two ordinary biryani's with bones! this is a big time disappointment. this place was known for its biryani and now i feel like i have had a worst biryani. it costed 400 bucks each and receiving the same 200 bucks biryani has been my worst experience.,0
ordered sesame chilly chicken for home delivery and it was one of the worst chicken dishes i have had. chicken was like rubber and they had added so much spices that it was almost bitter. they didn't even have the sense to send a spoon or fork and some tissues.,0
cozy place that offers good variety of food. we loved the burgers n pastas. would love to try the kabiraji in my next visit to hyderabad. it is bit overpriced but quality wise it's very decent. must try one u r in gachibowli,1
"amazing place with good food, music and ambience. really good service provided by sarooj and praveen. a really nice place to kick start your weekend",1
very tasty food,1
one of the best places in and around hitech city to have good food. price is very decent and main course portions are also very good . would surely come back again,1
i had ordered the weight watch veg and it was awesome.. healthy and tasty as well. food quality was really very good. i had ordered for the second time and this weight watch forced me to write a review.. i couldn't help myself.. fantastic.. keep it upp.. u have raised a bar.. do the good work always,1
"the starters were good, especially crispy corn, tikka and apollo fish. not many choices on main course but food was good. desert could have been better",1
"ambience great, perfectly lit and has separate section for smokers. food starters are really good did not have much variety but were good in taste , the main course and desert were just like any average buffet. i would say it does have value for money, not that expensive. overall visit if you have tried all the other buffet restaurants and want to to try something new",1
delivered cold food. food is not even warm.,0
"i went to this place for a date and absolutely loved it. the layout , lighting, music is perfect for a romantic dinner. even if you are with friends and don't want to miss out an important match this is a very nice place for good food, good company and the indian team on a large screen p. the staff is very very good one of the best .for the two of us they found a cosy corner where we would get some quietness yet not miss the match.when we were undecided about what to order, one of them politely suggested a fish dish and that turned out to be oh so tasty! cilantro fish is a must try here. i could have easily had another plate.the softness..the perfect marination..the taste of coriander...i loved it.then i ordered the non veg platter and i had wished i had just taken another suggestion . i didn't like prawn tempura at all.pepper chicken,soya chilli lamb and sesame fried fish were okayish. for drinks again we turned to the waiter and he was again bang on with his choices.he got me a belgian kriek which is white beer based drink with the blend of cherry juice.i loved the tanginess followed by rich sweetness that lingers on in the mouth. my friend tried erginder dunkel - this is a wheat beer with delicate roasting aromas.i took a sip and liked it but i liked mine better. p. then came the best part of our dinner - the choco lava cake! the ice cream served in a seperate bowl and the brownie filled with chocolate syrup which oozes out when you cut it.complete foodgasm! one of the best choco lavas i have had.i m gonna visit this place quite frequently d",1
read the reviews about this new place and ordered chicken dum biryani to try out. the quantity was ample and taste was also good. looking forward to go there personally and check out some of their dishes.,1
"i had a real craving for a chocolate and ordered death by chocolate cake and quadruple swiss chocolate cookie. cookie was pretty awesome and would definitely recommend trying though it's pretty small . death by chocolate cake was not fresh, and had that sugary texture to it. it was really disappointing.",0
nice ambison great food and good service so staff all so good sezwan noodles very nice and kung pao chicken also good thank you visit agen and all my togedar party for dine o china lobster so nice,1
pocket friendly place which delivers food. quick service. ordered the biryani from this place. loved it. served with raita. they have a variety of options to choose from.,1
biryani tastes stale.highly unethical service. they will charge you 40rs for a 20rs coke 250 ml . never ever go or order anything from these cheaters. and even after calling the restaurant multiple times they won't pick up the call rather they will disconnect it.,0
i ordered thums up in this restaurant but delivered 25rs of pepsi without lable and this pepsi also no better cooling please refer below how restaurant delivered pepsi instead of thums up. please guys think before you order any item this type of restaurants,0
"soups had tomato soup and sweet corn veg soup, both especially the tomato soup along with tiny breadsticks was delicious. starters ordered crispy corn chilli pepper and paneer papdi kebab. was very much disappointed with the quantity they gave. we only get 4 pieces of paneer papdi kebab. it was crispy and tasty but could've used a little more spice. the crispy corn being crispy corn tasted wonderful! main course ordered paneer tikka biryani, and butter naan along with kaju paneer. the butter naan and the curry were decent but the paneer tikka biryani was the best paneer biryani i've ever tasted. the paneer pieces were soft and creamy and the rice had a rich taste to it. though the biryani could've used a little more spice, it tasted great! ambiance service this is an evening place for sure and we visited there for lunch. so couldn't really comment on that but whatever we could see looked very good. one complaint was that our seats were directly beside a bare glass and we got scorched in the sun for 40 mins before we could get a table away from it. avoid the seats beside the glass during afternoon hours. the service was a little late but the staff was friendly. kudos to that! p.s. the only thing stopping me from giving a 3 star is that biryani and those soups! loved them so much that i couldn't give them a 3!",1
the food was very bad. the noodles was blant. and the chicken was dry.,0
"sunday brunch! experience very bad!!! food not great but few dishes are good..! service worst..!!! management rude..!!! billing brunch prices not mentioned anywhere but only on zomato, but they say that price is wrong. asked the manager mr maneesh singh and prakash to show the original prices on any menu or booklet or hyatt website..! they replied with bullshit answers..! only thing we liked is the place and ambience..!! i recommend not to prefer this place with family..!! this management has shown us how a famous brand like hyatt can also be the worst experience..!!!",0
this time pizzas were not tasteful,1
"after reading reviews, i was having high expectations from this place, so i ordered litthi choka. if you are a big big fan of soyabean then only you'll be able to eat food otherwise they put lot of soyabean oil in everything which make food taste so bad.",0
"visited this highly rated place yesterday. ordered a sandwich, brownie, and paneer puff. everything was very average. not likely to try again.",0
food was very worst i don't like the food...i'm very dissatisfied with they biryani nd baby corn manchuria,0
nice place to eat and enjoy within budget. biscuits are famous and various imported chocolates. well behaved staff and management. they should start their own website to deliver food.,1
i personally liked the bagel with cheese and capuccino. there was some renovation work happening outdoors when we visited this place. we were disturbed by the noise and hence couldn't stay longer. good for groups.,1
rice quantity is less compared to earlier.,1
a briyani worth a war is biryani worth a try. truely royal biryani. right from the packing of biryani to the last rice left everything about was royal. although i didn't like the gulab jamun but as i said biryani worth a try.,1
not so good,0
very good place for dinner! love coming over with friend and enjoying the tasty good. would definitely recommend the pad thai for people that like noodles.,1
"liked the food it's was good but not anything special or memorable, good service but i do not appreciate how the waiters pestered me into writing a review. no wonder this place a high rating staff will keep bugging you till you write a good review",0
"okay, so finally i visited this amazing place i had heard so much of. the view of the city is really mesmerizing during evenings, the pool side view and the couple sitting area is one of their attractions. service is very slow which decreases their overall rating. food quality is good but not great. you can try white sauce chicken pasta, it will not disappoint you. ambiance is fantastic. it's a costly affair so pick up only you have something special to celebrate. 3.5 rating overall, best is the ambiance rest you can get find it anywhere else.",1
"i had the opportunity to be at cascade for 4 days and i must say the food served here was of top quality and the service rendered by the staff members was very courteous and on time. on the fourth day, i noticed that naan wasn't available at the counter but when i enquired it, they immediately arranged it at my seat promptly. chef tarunima was checking with all the customers and educating them on the availability of live counters. overall an excellent service, looking forward to joining again with family. thank you for all the great work you guys do!",1
authentic south indian flavours. i loved the biryani. this is for the first time i tried some biryani truely n completely different from other restaurants in hyderabad.,1
"visited this place today. food is no doubt good but the service is awful. we had to wait more than 30 minutes for the food to be served, that too when we asked then they served. the staff was rude as well. had to ask for every little thing. even the basic services were very bad. would suggest the owner to improve the staff and services.",0
"have been hearing a lot about this amazing burger place opposite to dlf, what an amazing join with live grill and freshly made burgers, loved the friendly staff and a uniquely named menu.. ordered galaxy and milky way burger which were amazing and cooked to perfection, the charcoal grill gives the burger a unique bbq taste with chunky chicken pieces in it!! on rush hours the service time can go lengthy, limit parking space the shop shares a juice center which is a plus point to grab some quick fresh juice or soft drink to go with your burger, and is open all night!! feels moderately over priced however considering it being surrounded by mnc s and the taste maybe it's justified, and definitely it's a worth visiting place!",1
not cocked,0
"this place is not even worth 1 star. nobody's even attended us for more than 5 min, no courtesy of giving menu card even. when we spoke the same to manager, he himself is rude telling that it will take 5 to 10 min for the waiter's to attend. rude manager and worst service!! absolute no, if you are seeking to dine in peace!",0
neglible brownie qty... fooling people in delivery orders,0
"been here with office colleagues, overall a good place to hangout with a gang. but the sitting arrangements during day time is very tight as people would want to dine inside rather than out in the hot sun. the food was excellent in taste, the chicken dum biriyani had a very different taste and i loved it.",1
"this is opened up in sln terminals and visitied during lunch time, its a shop in a food court so no ambience as such. their paneer combo is a must try, dal makhani was really good. another thing we had was amritsari kulcha with chole - kulcha was good but chole can be made better. overall a must go to place for the northside taste.",1
not ggod,0
ddinot provide the mayo bowls,1
"starting off i was amazed by the looks and ambience of the place from the side of the road ! so i was anticipating it ! on a sunny sunday morning i convinced my friends to come down here ! the ambience and the themed decorations was fascinating and how they maintained it so well and beautifully the kettle shaped water jug and the bulb shaped salt containers the rough and old furniture look and the old bollywood movie dialogue and old popular brands ! all of it put together was so so appealing to me ! the old big radio and the dial up telephones brought back so many childhood memories ! coming to what we ordered bbq chicken sub chicken 65 sub omlette sandwich crispy chicken burgers apple pie with vanilla ice cream the first thing that as lovely about each of these except apple pie of course that they were whole some and there were generous amount of french fries t and wedges to go along with the mains ! i had the burger and it was damn fulfilling crispy square chicken patties and layered with veggies and lettuce, it was really nice! however to be critical it could have done with more cheese or mayonnaise ! the subs were spicy and had substantial chicken pieces and the omlette sandwich was pretty decent too ! overall i felt the pocket pinch was quite normal for a cafe ! at least the food satisfied our appetite ! p.s. - they took their theme very seriously and that shows when you enter the washroom ! you'll find a old rexona ad in a frame ! all in all the place seemed perfect for all occasions for a romantic date or getaway for a group outing for people who love ambience and for random tea meet ups as well ! must visit !!",1
so on one of the weeknite i craved for momos.most of the delivery points were closed except this.so thot to give it a try.delivery was delayed and that made me lil upset.i ordered two things veg steamed momos and chicken steamed momos. veg steamed momos the packaging was real bad and u cud see momos out of the silver foil box.the filling of the momo wasnt really pleasing and was not tasty enuf to swat my mood.the veggies seemed to be over burnt and they didnt smell good either.the schezwan chutney that they usually setve with momos was more lookinglike tomato ketchup and the quantity was so lil that it cud just suffice 1 momo. chichen steamed momo all of the above applies though the chicken smelled as if it was day old. highly disappointing! 2stars just for the zomato valet!,0
i have been here couple of time!! the inside seating is very small but the dj is good. they have beautiful outdoor seating. food wise it s average nothing fancy about it. it s a place to just hangout with friends and chill. expectations for high quality food should not be there.,1
very very disappointed. food taste was not up to the mark. it was worst in fact. very bad experience fasoos. should improve quality of food.,0
very friendly...,1
"this is one of the poor italian restaurants in hyderabad. the first giveaway was the menu cards. they were all torn and faded. few of them even had the spiral binding missing in places. the chairs and table cloth evinced that the restaurant was not very well maintained. coming to the food, i can say that it was very disappointing. we had ordered - chicken wings tangy arrabita pasta farmer's ortalano tiramisu the chicken wings were marketed as a spicy dish but the spice was no where to be felt. also, the wings were glazed in two different sauces though they both tasted the same - sweet and heavy. the red sauce of the pasta was diluted .it was done to such an extent that the sauce was not willing stay with the penne pasta. the pizza was the first relief, though it wasn't as it as some of the other restaurants. it was thin and it retained its shape. the tiramisu was a disaster. the cream was spoilt and the whole desert tasted sour. we had to send it back. finally, the service. the service was one of the very few worthwhile experience. all in all, i will not visit this restaurant again and a do not recommend it to anyone.",0
we ordered sea food bamboo rice and it tasted worse... rotten smell from the rice made me sick... ordered kung pao chicken.. we asked for something spicy and they suggested kung pao chicken.. but it is sweet ! i never knew that something sweet is actually meant to be spicy at shanghai chef!! we also ordered black pepper chicken curry and manchow soup... these two were ok,0
nice food. good restaurant and compensate the value for money. best north and south indian foods and effortabl prices. rich look and maintenance.,1
"have to give it to the driven cafe for the ambience and the branding and the presentation, but the quality of food was disappointing. the pesto pasta we ordered was not pesto, the mint mocha was not hot, and the iced vietnamese was too sweet to stomach.",0
excellent food and service. niranjan and karunakaran made our day. nice tender chicken and german wheat beer. uttar wonderful place for hangout.,1
ordered chicken tikka. it's not at all good. i doubt it is chicken or not .,0
"absolutely overhyped place. substandard biryani and kababs, totally dry and tasteless. no dress code for waiters, hardly any waiters anyway. pathetic service. i guess each and every place in hyderabad, which is being talked about, be it pista house or paradise, are totally over hyped.",0
"a small hygiene place with comfortable seating. the desserts and coffee are absolutely tasty we tried the italian bread sandwich, that was yum",1
"this place has only take aways, so i have ordered red velvet creme cheese cake, and the cake taste is lip smacking and everyone liked it. we even took a box of fresh brownies which are awfully tasty. only lacking thing is this place doesn't support customization of cakes. prices are a bit high but they are worth it as the taste is good.",1
the taste of the food is good. the varieties as well are many. they can work on the ambience of the restaurant. service was pretty fast. overall if you are a fan of biryani. you can visit it as many times as you can.,1
"all services delayed, menu changes, very limited options in snack and food when asked they say it s menu from delhi and can t help. inspite of bill crossing 10k extremely reluctant to leave ice bucket on table. asked for french fries without chillies twice but no help still after so much time fresh fries are not in. ok last one came finally when the manager arrived after being aggressive. they want to offer free drinks but it s not about money but experience, will share great review next time if we get one as we promised the manager to come back.",0
"the dim lights make it perfect spot variety of gold available. not that heavy on the wallet.best to book a table and go, especially on weekends",1
"bounty milk shake -1 5we ordered a bounty milk shake and that was the pathetic so called shake i ever had in my life so far. and the price was rs 189 which was not even worth if given for free. a normal tea from office pantry tastes far better than this drink. i dont have an option for giving a negative rating, hence forced to give a 1 , when its not even worth to have a rating. we were so hungry and planned to have some food, but we were so tired with the shake given and we packed up without even finishing half glass of the drink. i will never prefer this to anyone even the restaurant offer for a free treat.",0
good experience...warm welcome by the staff...food was very delicious manoj and salem great jobs..thank you for your hospitality... this birthday dinner will be cherished...thank you once again ...best place in hyderabad,1
"one of the best places for a hangout especially if you are a couple or a group. with the rich ambience of a chocolate filled aroma and delightful lighting, it would definitely be one of the best place to go. they have a variety of hot chocolates and coffees with subtle differences, only a true lover would be able to appreciate.",1
the best restaurant to chill out but food was surely not up to the mark .. chilly chicken too sweet they say 2 2 drinks but when you order cocktails they say it won t be applicable as they use 60 ml in that ... they should have told this before ordering fish is too good ..,1
very nice place and nice service . the person serving us was very helpful. we enjoyed the chinese starters and also main course. would like to visit again and try fixed menu of theirs . only improvement they can keep chinese in fixed menu too,1
"portion size vs cost is dismal. 3 inch diameter quiche costs rs165. packaging charges very very high, rs15 for a paper bag size 5.5 by 7 . my bill of 793 was inclusive of rs 50 packaging charges and rs 38 gst... the entire order won't be sufficient to quell the hunger pangs of even one normal adult.",0
no taste waste of money,0
i ordered 2 pizza from here via zomato. first of all i got my order after 1 and half hour and worst thing is i got the pizza which i haven t ordered. it was not expected from the dominos.,0
paneer tikka masala was all gravy with just 4 pieces of paneer.,0
"great food and ambience, if you are looking for a time out with your friends then it is a good place to visit. service is really nice here. would like to mention bimal specifically as he has been such a great host to us.",1
got food poison after eating quesadilla yesterday 12 2 . had to admit in hospital for a day had to spend 4k inr. will never recommend this to anyone.,0
"the food was not at all good, i have ordered chicken keema paratha and the chicken was not fresh it was smelling like any thing bad experience with the restaurant",0
waste of ordering food form this restaurant. i ordered tandoori full no quantity no packaging no taste waste of food. delivery late from restaurant to zomato delivery boy. even single star also waste .,0
"a vintage themed cafe by the legendry karachi bakery with a soothing ambience, having some posters, advertisement, old movie scenes hanging up framed on the wall. liked the old time television, telephone, sound tape which are also an add on to the decor. the food variety they offer is something that can be related to quick bites. had dum ki chai and it was soo refreshing one. could be compared with kadak chai . a visit may uplift your mood ! overall good experience.",1
i have to wait for so much time,0
somedays it's decent but somedays it's so not good. yesterday we ordered fish paella and the rice was tasteless just dipped in chilli water. i love spicy food but not like this. we also ordered lamb bolognese and for both dishes it looks like they recycled the same generic masala mixture. it was so pungent.,0
the only positive thing of the place was the ambience and atmosphere! we ordered nachos which was not served with salsa sauce . the mocktails were good enough but the barbequed paneer tikka was just horrible. it tasted like it was stale and was loaded with a lot of spice !,0
"we wouldn't have found this gem of a place if we hadn't been at the mall opposite and looking for a place to have lunch. more than a month since we visited, but it was such a treat! the place is tiny, right on the road but still can be missed out if you are not looking for it. the menu is pretty extensive, but going by our love for pork, we dove right into the traditional pork dishes on offer. we ordered soba noodles with pork and veggies, naga pork curry which came with rice and then added some smoked fried pork with bamboo shoots. the noodles were alright, but had sort of a maggi consistency - but there was enough pork to enhance the flavor. the naga pork curry was a revelation - spicy but so full of flavor, my daughter who is averse to spices ate a fair bit! the fried pork was delicious too, but an overkill, going by how we were already full with the first two dishes. we had ordered the flavored beer they have, which was refreshing but relatively overpriced. but just for the food, i think we need to visit again. highly recommended for the cuisine they have on offer!",1
"my first stay in hyatt and it was just awesome..! we had our dinner and breakfast at collage food, ambience was good and best part of hyatt was their services which made me bowled... from room service to dinning they gave their best i hope in my next visit can find some barbecues",1
friendly staff amazing ambience and fantastic food. went here for breakfast buffet and the experience was amazing. the food spread was wide and delicious. lived that options were there to choose from indian continental and american . quality and taste we're amazing. a must visit in my books.,1
delivered late,1
"i order the food through zomato. wide o.no. 1286553601 its a combo one, waste of money. never ever go to this shree santosh dhaba family restaurant. don't waste your money",0
perfect ambiance and the best place to hangout from mid night to all night for a person like me. have to say the place is such that it detoxify you from stress. for bike lovers it is heaven. i usually have kettle tea here and found it really great and unique...just love this place,1
the buffet was not to impressive so we ordered from menu. can go for a change but definitely not frequent visits food 2.5 5 ambience 3 5 service 2 5 food option for vegetarian 1 5 overall 2 5,0
"restaurant must be preserving the old veggies. i ordered veg paneer babycorn biryani. babycorn was rotten completely, i felt pathetic after eating. rest of the food was fine. this restaurant has wide variety of biryanis and makes it still a preferred place.",0
"it's a very small food joint like a pan shop and very crowded since there are many other food joints in the same lane. it's nothing exceptional but if you really love maggi then you can give it a try. we tried fried chicken maggi but are doubtful of it being halal if anyone knows about it, please let me know.",1
been here today with teammates and the food for non vegetarian was not up to the mark. all the chicken starters had small pieces of bones. every bite was with a bone. the main course was just ok.,0
"the food is too salty, i will tweet about this bad food",0
it was not hot and no chutney and mynoese,0
too sweet and artificial in taste.,0
ambience is good and staff are polite and friendly. food is super good and had nice time having lunch .... keep up the good work. thank you for your nice hospitality. loved it,1
found died mosquito in food..yaak such worst taste,0
worst taste,0
the whole package was upside down,1
the tea was just half cup!!!! for 55 rs half cup tea!! u r looting people here. will never order from here again. ginger tea doesn't taste like ginger its just sugarcane juice and that too when we asked for less sugar,0
"very slow service, it took us more than 2.5 hours just to have dinner. totally disappointed with respect to the amount of money they are charging.",0
better timings,1
"pretty ambiance and comfortable seating. ac was not functioning properly so it was lil uncomfortable otherwise everything was fine. we opted for 599 unlimited menu. gosh it has like so many items that you will get confused what to order. main course was great, the butter chicken and mutton were cooked properly and tasted really amazing. however, the chicken starters were lil salty. service needs a lot of improvement. service is really slow, but then the staff is really courteous. should really come back to this place to try some more dishes from the menu as i'm sure they will be great.",1
not properly fried,0
"one of the best restaurants i have visited in hyderabad... i like to spend time here whenever i feel like going. the ambience is just awesome. food is also good but little costly. drinks are no doubt the best, specially sangria is awesome...",1
nice ambience. hospitable staff. great food. we had north indian and italian with a few drinks. everything was just awesome. really liked it.,1
"package was kewl!! biryani was dry tbh, anyhow a different taste it was.",1
vegetables are not cooked properly waste of money,0
food used to be good here . but these days they are putting lots of oil . taste is also not good. so please bring the old taste and quality.,0
i had ordered gobi methi paratha.. it was ok. not good. it was too oily. not much taste. it tasted like it was a re-heated paratha. not fresh.,1
i am wondering how this restaurant has a 3.5 rating. ordered shahi paneer thinking it's the safest bet. the curry even looked disgusting. it was too oily and didnt taste like shahi paneer. i could only eat the paneer pieces. thankfully they were soft. i would not even pay 20 rs for that curry. 100 is quite a big amount.,0
i visited this place along with my friends today the food at this place was really good the ambience was good the service was fine i will update a detailed review of this place as soon as possible,1
"i'm not satisfied with this order,waffle wonder is the worst one i've ever seen .i don't know how it is served to customer can you plz close ur shop ,so that people will alive. i don't know what to say, direct i was thrown in dustbin u know.",0
went here for a team outing. the restaurant caters to masses from the corporate sector. not great spread on the buffet. the starters were either too spicy or undercooked. the main course spread was below average. the fresh jalebi was a good addition to the otherwise below average dessert spread.,0
the food and drinks are good. the ambience is great too. but the place feels too crowded and the dance floor sucks. the dj music is alright. the staff is not good and need to be given proper training. the way they rush guests out after 12 is too bad.,0
second time i oouder for tandoori food works first time thay give me very oile food now i oouder tandoori chicken full tandoori chicken to much roasted and green chutney spoiled price is very high and guality is very low you really desipointed me guys i never oouder there again,0
beautiful and classy set up of a bakery with real essence of baking ingrained! loved the old school charm and new age tech enablement. this place is a bliss for bread lovers. called for chicken sandwich and masala omelette along with filter coffee! filter coffee was just about perfect! masala omelette was good! breads of the sandwich were fresh and crisp! loved it!,1
i don't give any rating...food taste was horrible....try to improve...,0
had a great team dinner at 3bs gochibowli with my friend. and mainly service by gobind bro. he is very polite and humbel. all things are really very nice.,1
too dry and very less stuffing,0
the pizza was cold,0
"we always prefer the combo. it was always excellent. today we opted for multiple items takeaway.. chinese items. there was no flavour in anything, neither there was any chicken!! the chicken majestic was only besan! no chicken! four pieces in whole of chilli chicken wet.. noodles and fried rice was so.. so.. the three rating was for the previous combos..",1
super delivery,1
"ordered fruit exotica and i don't know what the hell is this ice cream but sure it's not what i ordered , not the experience what i wanted but that was indeed a surprise",0
well the order firstly came way beyond it's time and didn't came what was ordered originally.,0
food is not up to mark. we went for a project lunch and it's not worth for money. biryani rice is hard and it has no salt at all. in chicken biryani they gave chicken tikka pieces not sure who asked them for. tangdi kabab smells very bad. this branch is no where compared to gvk khan sab which is famous for their authentic city,0
"the noodles were half cooked, it was tasteless. just waste of money.",0
potato was not pealed it was not that good burger was good,1
"aloo paratha was stale, restaurant does not take any responsibility to check quality of food they serve, i request online order community to do not order from this restaurant. they assume it to be online and never worked on the feedback.",0
"very bad dine in experience i had with this restaurant. we booked this place for office lunch with some instructions, but none of them met by the restaurant. overall very bad experience",0
the food was delivered tooo late,0
"food - 4 service - 3 the food is nice but the fancy dishes fail to impress. had ordered lotus leaf fried rice - but that neither had any distinguishing flavor of lotus leaf nor a hint of chili oil, but what lets you down is the service - too slow. and they also goofed up on the zomato 1 1 food offer. they later corrected it, but not before arguing. will i go here again - yes, but not the gachibowli joint. the other urban asia at jubilee hills is a way better!",1
ambience was great.. food was good too.. service was pretty fast.. drinks were as i expected.. pradhan was my appointed guy and he was very respectful and fast in delivering my orders..,1
"nice and cozy place to hang out.professional service,dishes were pretty awesome too.loved the fish n chips,veg lasagna was quite delicious, must try more dishes, definitely a place u can visit more often!",1
"if anyone wants to order from this restaurant, think before you order the food, they will give the biryani rice from chicken biryani even if you order for a veg biryani, and the butter naan will be like a chewing gum, u have to chew it for a long time to swallow it...........",0
place and music was good. food was tasteless. not upto quality. service was better but i have noticed crew was busy moving jumbling the seats all over floor all the time.? not a very pleasant experience for a first time visitor.,0
"ordered non veg mini thali through swiggy. delivery was quick and packaging was perfect. it had dal makhani, chicken curry, raita, rice and tandoori roti, dal makhani was good and rest all items were just average. tandoori rotis were hard, didn't like it. chicken curry was a big disappointment though, tasted bland. taste 2 5 quantity 2 5",0
ordered from online at 57 - only... the taste is good. nice biryani with long grain rice. better than paradise for sure. the chicken was not big but good....,1
food was cold,0
"i went here earlier some time back and was really impressed. loved the sizzlers.. so i recommended it for a team lunch. they preferred buffet, so instead of going for different kinds of sizzlers, we went ahead with the buffet. the most disappointing part was , despite a reservation for 12 30 pm, nothing was served till 12 55. no body even looked at the table, as they did not want to even respond. we can accept a delay but negligence is not acceptable. we had to go back to them and ask for water and keep inquiring when the food would be ready. finally they served and none of us liked the food. all they could relish was coke and gulab jamun. even if the food was not good, i would not give such rating. but the service is very disappointing. if if there is an issue, we would be glad to understand the reason for delay. but being rude and ignoring when we are at a restaurant was least expected. don t think i would go back there again.",0
most of my star rating goes to the ambience here.this place is simply amazing with authentic telugu menu and the food presentation.prices are on higher side though for the ambience.spice lovers must visit the place to satisfy their hunger.,1
"monday blues can go away if the day ends a relaxing note and on top of that when you have got being screened then things get better. yes you heard it right they are screening the latest season of got. i had received an invite from this restaurant for review on their summer special menu of cocktails, yes they have a new menu for that to try now. they are fancier than you are . i ordered for blood diamond bloody mary to start with which was different when they added dijon mustard. you can taste the mustard twist and smell the coriander leaves in the cocktail. the bartender brought the ingredients in test tubes, mixed it all up on the table and shook it just before serving. my next cocktail was thyme of your life, well that had quite an interesting presentation with dry ice. now, this drink actually gives you a kick in first sip itself. the peach and vanilla flavours makes it refreshing but the thyme gives the twist in the taste. i would definitely recommend this beautifully presented drink. coming on to the food- after going through the menu for a long time i finally ordered the indianised version of pasta- fusili in kasuri methi and coriander sauce. the name seemed to be different and you get a very light aroma of methi and coriander seeds being infused in the cream sauce. it was full of medium size diced veggies like- zucchini, bell peppers, broccoli and mushroom and sprinkled with very finely chopped coriander served with 2 slices of garlic bread . it was good experience on my first visit. the staff was courteous, polite and very patient with their guests. overall i would like to rate it 4 5. you should definitely try this place for hangouts.",1
ordered food online and i clicked the part wherein it says for someone who is feeling unwell or something like that and it was delivered on time. the food was great. the delivery guy also was so polite.,1
i have ordered home delivery from this place and i would definitely recommend their pole star burger. yummy grilled chicken and oozing cheddar cheese. absolutely delicious,1
"went twice, they have nice decent ambience. their mutton galouti kebab is good. but they overcook it sometimes. the achari chicken was good, but the biriyani was too spicy. the butter chicken was sweet and spicy served with perfect butter naan. no complains about the quantity. the quality of the food can be improved.",1
the location is not so okay. i found that most of the people weren t there. the quantity of the chicken biryani we ordered was a lot. the chicken starter is also tasty. must try biryani but prices should be reduced.,1
i have ordered paya shobha soup the worst ever that i have ever eaten they have added some veg soup and added some pieces of mutton do you ever think this is paya soup anfi doubt they have got the order from some other place,0
not good,0
the best place for icecreams. i love it. you should try choco brownie almond for sure. quantity n quality is amazing. availble always for online orders,1
they charged money for ketchup but they didn't provide any ketchup without ketchup how people can eat gobi manchuria and onion lemon are also not provided so no taste,0
overall experience was very goood. services offered by shivam is excellent.worth for the money and best place to spend time with buddies.great food and great time ..,1
"a classy place with fantastic ambience.the decor was lovely. a perfect place with indoor and outdoor seating options. ordered chicken wings- which were perfectly cooked with the right amount of flavours infused. tempura prawns were okay. can give it a miss. lotus stem galouti kabab- mildly spiced, well cooked and melts in the mouth. ordered chettinad chicken indian tray. it was amazing! sundried tomatoes chicken pasta was made perfectly. ordered goey chocolate brownie with vanilla ice cream and tiramisu. both of them were perfect. vfm 3.5 5 service 4 5 food quality 4 5 ambience 5 5 music 3 5 in the indoor seating area the music was too loud",1
"this place is located close to the hotel radisson 5 minutes walk where i was staying, so i choose this place to meet a friend. it has got a nice decor and the seating was very comfortable and relaxed. we were the only customers inside this place during our one hour stay. i ordered a coffee latey shake rs.169 and my friend ordered a coffee caramelo shake rs.169 . both the shakes were really nice and thick. they are made with a blend of lots of ice cream, caramel, coffee and topped with whipping cream. on my second visit to this place i tried it's go guava shake rs.145 and it is my favorite. it tasted awesome with plenty of ice cream blended with guava and topped with guava crush. epicureantales.com",1
